C_Value,N_Simus,Rally_len
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,7
0.9142135623730951,10,4
0.9142135623730951,10,11
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,6
0.9142135623730951,10,6
0.9142135623730951,10,11
0.9142135623730951,10,10
0.9142135623730951,10,6
0.9142135623730951,10,2
0.9142135623730951,10,5
0.9142135623730951,10,7
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,4
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,11
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,4
0.9142135623730951,10,9
0.9142135623730951,10,10
0.9142135623730951,10,8
0.9142135623730951,10,4
0.9142135623730951,10,11
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,5
0.9142135623730951,10,7
0.9142135623730951,10,2
0.9142135623730951,10,12
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,7
0.9142135623730951,10,9
0.9142135623730951,10,11
0.9142135623730951,10,1
0.9142135623730951,10,4
0.9142135623730951,10,9
0.9142135623730951,10,4
0.9142135623730951,10,12
0.9142135623730951,10,4
0.9142135623730951,10,4
0.9142135623730951,10,5
0.9142135623730951,10,4
0.9142135623730951,10,5
0.9142135623730951,10,4
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,7
0.9142135623730951,10,9
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,7
0.9142135623730951,10,1
0.9142135623730951,10,4
0.9142135623730951,10,5
0.9142135623730951,10,1
0.9142135623730951,10,5
0.9142135623730951,10,2
0.9142135623730951,10,12
0.9142135623730951,10,6
0.9142135623730951,10,6
0.9142135623730951,10,11
0.9142135623730951,10,5
0.9142135623730951,10,2
0.9142135623730951,10,10
0.9142135623730951,10,7
0.9142135623730951,10,3
0.9142135623730951,10,7
0.9142135623730951,10,7
0.9142135623730951,10,5
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,10
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,5
0.9142135623730951,10,9
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,10
0.9142135623730951,10,6
0.9142135623730951,10,4
0.9142135623730951,10,4
0.9142135623730951,10,6
0.9142135623730951,10,7
0.9142135623730951,10,2
0.9142135623730951,10,7
0.9142135623730951,10,3
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,5
0.9142135623730951,10,4
0.9142135623730951,10,9
0.9142135623730951,10,4
0.9142135623730951,10,6
0.9142135623730951,10,2
0.9142135623730951,10,5
0.9142135623730951,10,8
0.9142135623730951,10,3
0.9142135623730951,10,8
0.9142135623730951,10,7
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,6
0.9142135623730951,10,10
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,5
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,11
0.9142135623730951,10,19
0.9142135623730951,10,4
0.9142135623730951,10,7
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,8
0.9142135623730951,10,12
0.9142135623730951,10,11
0.9142135623730951,10,3
0.9142135623730951,10,31
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,10
0.9142135623730951,10,4
0.9142135623730951,10,5
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,8
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,6
0.9142135623730951,10,3
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,5
0.9142135623730951,10,5
0.9142135623730951,10,1
0.9142135623730951,10,9
0.9142135623730951,10,17
0.9142135623730951,10,4
0.9142135623730951,10,10
0.9142135623730951,10,8
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,13
0.9142135623730951,10,5
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,1
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,7
0.9142135623730951,10,5
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,10
0.9142135623730951,10,5
0.9142135623730951,10,3
0.9142135623730951,10,11
0.9142135623730951,10,1
0.9142135623730951,10,2
0.9142135623730951,10,18
0.9142135623730951,10,9
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,2
0.9142135623730951,10,11
0.9142135623730951,10,10
0.9142135623730951,10,4
0.9142135623730951,10,5
0.9142135623730951,10,4
0.9142135623730951,10,14
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,4
0.9142135623730951,10,7
0.9142135623730951,10,3
0.9142135623730951,10,6
0.9142135623730951,10,6
0.9142135623730951,10,5
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,9
0.9142135623730951,10,3
0.9142135623730951,10,4
0.9142135623730951,10,6
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,1
0.9142135623730951,10,2
0.9142135623730951,10,6
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,6
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,15
0.9142135623730951,10,11
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,15
0.9142135623730951,10,3
0.9142135623730951,10,19
0.9142135623730951,10,14
0.9142135623730951,10,11
0.9142135623730951,10,1
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,10
0.9142135623730951,10,2
0.9142135623730951,10,6
0.9142135623730951,10,2
0.9142135623730951,10,8
0.9142135623730951,10,2
0.9142135623730951,10,5
0.9142135623730951,10,3
0.9142135623730951,10,6
0.9142135623730951,10,2
0.9142135623730951,10,10
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,6
0.9142135623730951,10,5
0.9142135623730951,10,2
0.9142135623730951,10,5
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,7
0.9142135623730951,10,4
0.9142135623730951,10,8
0.9142135623730951,10,5
0.9142135623730951,10,5
0.9142135623730951,10,5
0.9142135623730951,10,1
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,16
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,5
0.9142135623730951,10,4
0.9142135623730951,10,12
0.9142135623730951,10,10
0.9142135623730951,10,5
0.9142135623730951,10,2
0.9142135623730951,10,9
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,9
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,12
0.9142135623730951,10,11
0.9142135623730951,10,12
0.9142135623730951,10,4
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,6
0.9142135623730951,10,8
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,7
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,12
0.9142135623730951,10,7
0.9142135623730951,10,7
0.9142135623730951,10,2
0.9142135623730951,10,11
0.9142135623730951,10,2
0.9142135623730951,10,18
0.9142135623730951,10,5
0.9142135623730951,10,3
0.9142135623730951,10,1
0.9142135623730951,10,3
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,6
0.9142135623730951,10,8
0.9142135623730951,10,11
0.9142135623730951,10,8
0.9142135623730951,10,6
0.9142135623730951,10,8
0.9142135623730951,10,6
0.9142135623730951,10,5
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,12
0.9142135623730951,10,8
0.9142135623730951,10,4
0.9142135623730951,10,6
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,5
0.9142135623730951,10,6
0.9142135623730951,10,4
0.9142135623730951,10,5
0.9142135623730951,10,11
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,4
0.9142135623730951,10,6
0.9142135623730951,10,3
0.9142135623730951,10,10
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,4
0.9142135623730951,10,15
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,7
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,9
0.9142135623730951,10,5
0.9142135623730951,10,8
0.9142135623730951,10,23
0.9142135623730951,10,3
0.9142135623730951,10,8
0.9142135623730951,10,7
0.9142135623730951,10,3
0.9142135623730951,10,4
0.9142135623730951,10,19
0.9142135623730951,10,7
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,6
0.9142135623730951,10,5
0.9142135623730951,10,5
0.9142135623730951,10,1
0.9142135623730951,10,3
0.9142135623730951,10,8
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,9
0.9142135623730951,10,3
0.9142135623730951,10,6
0.9142135623730951,10,8
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,6
0.9142135623730951,10,4
0.9142135623730951,10,7
0.9142135623730951,10,6
0.9142135623730951,10,4
0.9142135623730951,10,4
0.9142135623730951,10,5
0.9142135623730951,10,8
0.9142135623730951,10,9
0.9142135623730951,10,4
0.9142135623730951,10,1
0.9142135623730951,10,1
0.9142135623730951,10,8
0.9142135623730951,10,6
0.9142135623730951,10,10
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,5
0.9142135623730951,10,8
0.9142135623730951,10,7
0.9142135623730951,10,8
0.9142135623730951,10,4
0.9142135623730951,10,6
0.9142135623730951,10,3
0.9142135623730951,10,16
0.9142135623730951,10,3
0.9142135623730951,10,9
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,8
0.9142135623730951,10,5
0.9142135623730951,10,1
0.9142135623730951,10,5
0.9142135623730951,10,5
0.9142135623730951,10,6
0.9142135623730951,10,4
0.9142135623730951,10,11
0.9142135623730951,10,10
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,11
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,2
0.9142135623730951,10,17
0.9142135623730951,10,4
0.9142135623730951,10,5
0.9142135623730951,10,7
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,5
0.9142135623730951,10,7
0.9142135623730951,10,8
0.9142135623730951,10,8
0.9142135623730951,10,3
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,1
0.9142135623730951,10,22
0.9142135623730951,10,7
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,1
0.9142135623730951,10,7
0.9142135623730951,10,11
0.9142135623730951,10,6
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,17
0.9142135623730951,10,4
0.9142135623730951,10,12
0.9142135623730951,10,2
0.9142135623730951,10,14
0.9142135623730951,10,6
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,8
0.9142135623730951,10,6
0.9142135623730951,10,7
0.9142135623730951,10,9
0.9142135623730951,10,7
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,8
0.9142135623730951,10,8
0.9142135623730951,10,11
0.9142135623730951,10,3
0.9142135623730951,10,12
0.9142135623730951,10,9
0.9142135623730951,10,2
0.9142135623730951,10,7
0.9142135623730951,10,10
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,10
0.9142135623730951,10,4
0.9142135623730951,10,14
0.9142135623730951,10,6
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,5
0.9142135623730951,10,1
0.9142135623730951,10,9
0.9142135623730951,10,5
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,6
0.9142135623730951,10,9
0.9142135623730951,10,1
0.9142135623730951,10,3
0.9142135623730951,10,7
0.9142135623730951,10,3
0.9142135623730951,10,1
0.9142135623730951,10,2
0.9142135623730951,10,14
0.9142135623730951,10,5
0.9142135623730951,10,6
0.9142135623730951,10,11
0.9142135623730951,10,3
0.9142135623730951,10,6
0.9142135623730951,10,3
0.9142135623730951,10,1
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,5
0.9142135623730951,10,3
0.9142135623730951,10,19
0.9142135623730951,10,1
0.9142135623730951,10,3
0.9142135623730951,10,1
0.9142135623730951,10,3
0.9142135623730951,10,6
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,5
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,5
0.9142135623730951,10,1
0.9142135623730951,10,9
0.9142135623730951,10,5
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,6
0.9142135623730951,10,7
0.9142135623730951,10,7
0.9142135623730951,10,3
0.9142135623730951,10,9
0.9142135623730951,10,19
0.9142135623730951,10,4
0.9142135623730951,10,9
0.9142135623730951,10,4
0.9142135623730951,10,1
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,5
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,6
0.9142135623730951,10,5
0.9142135623730951,10,15
0.9142135623730951,10,6
0.9142135623730951,10,13
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,7
0.9142135623730951,10,12
0.9142135623730951,10,6
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,8
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,7
0.9142135623730951,10,12
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,16
0.9142135623730951,10,9
0.9142135623730951,10,3
0.9142135623730951,10,1
0.9142135623730951,10,4
0.9142135623730951,10,4
0.9142135623730951,10,6
0.9142135623730951,10,8
0.9142135623730951,10,8
0.9142135623730951,10,1
0.9142135623730951,10,2
0.9142135623730951,10,6
0.9142135623730951,10,3
0.9142135623730951,10,11
0.9142135623730951,10,3
0.9142135623730951,10,8
0.9142135623730951,10,7
0.9142135623730951,10,7
0.9142135623730951,10,2
0.9142135623730951,10,9
0.9142135623730951,10,3
0.9142135623730951,10,10
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,8
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,12
0.9142135623730951,10,1
0.9142135623730951,10,2
0.9142135623730951,10,16
0.9142135623730951,10,6
0.9142135623730951,10,5
0.9142135623730951,10,14
0.9142135623730951,10,3
0.9142135623730951,10,22
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,6
0.9142135623730951,10,8
0.9142135623730951,10,2
0.9142135623730951,10,8
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,5
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,1
0.9142135623730951,10,3
0.9142135623730951,10,6
0.9142135623730951,10,4
0.9142135623730951,10,5
0.9142135623730951,10,6
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,5
0.9142135623730951,10,8
0.9142135623730951,10,7
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,8
0.9142135623730951,10,10
0.9142135623730951,10,6
0.9142135623730951,10,5
0.9142135623730951,10,6
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,1
0.9142135623730951,10,7
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,6
0.9142135623730951,10,1
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,17
0.9142135623730951,10,9
0.9142135623730951,10,6
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,9
0.9142135623730951,10,6
0.9142135623730951,10,2
0.9142135623730951,10,7
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,3
0.9142135623730951,10,7
0.9142135623730951,10,6
0.9142135623730951,10,8
0.9142135623730951,10,5
0.9142135623730951,10,1
0.9142135623730951,10,3
0.9142135623730951,10,6
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,12
0.9142135623730951,10,2
0.9142135623730951,10,18
0.9142135623730951,10,4
0.9142135623730951,10,4
0.9142135623730951,10,4
0.9142135623730951,10,10
0.9142135623730951,10,11
0.9142135623730951,10,6
0.9142135623730951,10,12
0.9142135623730951,10,6
0.9142135623730951,10,4
0.9142135623730951,10,6
0.9142135623730951,10,4
0.9142135623730951,10,8
0.9142135623730951,10,4
0.9142135623730951,10,16
0.9142135623730951,10,6
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,6
0.9142135623730951,10,3
0.9142135623730951,10,16
0.9142135623730951,10,5
0.9142135623730951,10,6
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,24
0.9142135623730951,10,5
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,22
0.9142135623730951,10,1
0.9142135623730951,10,9
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,21
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,6
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,9
0.9142135623730951,10,4
0.9142135623730951,10,13
0.9142135623730951,10,7
0.9142135623730951,10,3
0.9142135623730951,10,8
0.9142135623730951,10,11
0.9142135623730951,10,2
0.9142135623730951,10,6
0.9142135623730951,10,8
0.9142135623730951,10,1
0.9142135623730951,10,14
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,13
0.9142135623730951,10,7
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,8
0.9142135623730951,10,7
0.9142135623730951,10,1
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,8
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,1
0.9142135623730951,10,10
0.9142135623730951,10,8
0.9142135623730951,10,10
0.9142135623730951,10,3
0.9142135623730951,10,19
0.9142135623730951,10,2
0.9142135623730951,10,14
0.9142135623730951,10,1
0.9142135623730951,10,9
0.9142135623730951,10,4
0.9142135623730951,10,5
0.9142135623730951,10,2
0.9142135623730951,10,5
0.9142135623730951,10,1
0.9142135623730951,10,4
0.9142135623730951,10,4
0.9142135623730951,10,5
0.9142135623730951,10,5
0.9142135623730951,10,5
0.9142135623730951,10,5
0.9142135623730951,10,1
0.9142135623730951,10,1
0.9142135623730951,10,11
0.9142135623730951,10,8
0.9142135623730951,10,5
0.9142135623730951,10,3
0.9142135623730951,10,12
0.9142135623730951,10,10
0.9142135623730951,10,8
0.9142135623730951,10,5
0.9142135623730951,10,6
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,4
0.9142135623730951,10,12
0.9142135623730951,10,6
0.9142135623730951,10,8
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,9
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,11
0.9142135623730951,10,2
0.9142135623730951,10,5
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,1
0.9142135623730951,10,5
0.9142135623730951,10,5
0.9142135623730951,10,2
0.9142135623730951,10,7
0.9142135623730951,10,11
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,8
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,7
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,7
0.9142135623730951,10,7
0.9142135623730951,10,7
0.9142135623730951,10,5
0.9142135623730951,10,5
0.9142135623730951,10,1
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,8
0.9142135623730951,10,1
0.9142135623730951,10,1
0.9142135623730951,10,3
0.9142135623730951,10,1
0.9142135623730951,10,7
0.9142135623730951,10,4
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,6
0.9142135623730951,10,6
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,11
0.9142135623730951,10,18
0.9142135623730951,10,2
0.9142135623730951,10,14
0.9142135623730951,10,6
0.9142135623730951,10,6
0.9142135623730951,10,3
0.9142135623730951,10,6
0.9142135623730951,10,4
0.9142135623730951,10,6
0.9142135623730951,10,6
0.9142135623730951,10,9
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,4
0.9142135623730951,10,4
0.9142135623730951,10,10
0.9142135623730951,10,2
0.9142135623730951,10,18
0.9142135623730951,10,7
0.9142135623730951,10,6
0.9142135623730951,10,3
0.9142135623730951,10,6
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,9
0.9142135623730951,10,5
0.9142135623730951,10,3
0.9142135623730951,10,6
0.9142135623730951,10,5
0.9142135623730951,10,6
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,2
0.9142135623730951,10,18
0.9142135623730951,10,4
0.9142135623730951,10,15
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,9
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,9
0.9142135623730951,10,5
0.9142135623730951,10,19
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,6
0.9142135623730951,10,1
0.9142135623730951,10,7
0.9142135623730951,10,5
0.9142135623730951,10,3
0.9142135623730951,10,13
0.9142135623730951,10,3
0.9142135623730951,10,6
0.9142135623730951,10,6
0.9142135623730951,10,3
0.9142135623730951,10,1
0.9142135623730951,10,11
0.9142135623730951,10,12
0.9142135623730951,10,3
0.9142135623730951,10,1
0.9142135623730951,10,4
0.9142135623730951,10,4
0.9142135623730951,10,5
0.9142135623730951,10,14
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,10
0.9142135623730951,10,6
0.9142135623730951,10,8
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,13
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,7
0.9142135623730951,10,12
0.9142135623730951,10,10
0.9142135623730951,10,10
0.9142135623730951,10,4
0.9142135623730951,10,5
0.9142135623730951,10,3
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,12
0.9142135623730951,10,6
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,8
0.9142135623730951,10,2
0.9142135623730951,10,5
0.9142135623730951,10,4
0.9142135623730951,10,7
0.9142135623730951,10,1
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,6
0.9142135623730951,10,11
0.9142135623730951,10,8
0.9142135623730951,10,5
0.9142135623730951,10,6
0.9142135623730951,10,1
0.9142135623730951,10,3
0.9142135623730951,10,12
0.9142135623730951,10,1
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,1
0.9142135623730951,10,5
0.9142135623730951,10,3
0.9142135623730951,10,3
0.9142135623730951,10,9
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,1
0.9142135623730951,10,5
0.9142135623730951,10,1
0.9142135623730951,10,3
0.9142135623730951,10,7
0.9142135623730951,10,2
0.9142135623730951,10,8
0.9142135623730951,10,6
0.9142135623730951,10,6
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,10
0.9142135623730951,10,9
0.9142135623730951,10,5
0.9142135623730951,10,6
0.9142135623730951,10,8
0.9142135623730951,10,1
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,13
0.9142135623730951,10,3
0.9142135623730951,10,2
0.9142135623730951,10,3
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,5
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,4
0.9142135623730951,10,5
0.9142135623730951,10,5
0.9142135623730951,10,3
0.9142135623730951,10,7
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,2
0.9142135623730951,10,7
0.9142135623730951,10,16
0.9142135623730951,10,10
0.9142135623730951,10,4
0.9142135623730951,10,8
0.9142135623730951,10,3
0.9142135623730951,10,4
0.9142135623730951,10,3
0.9142135623730951,10,6
0.9142135623730951,10,3
0.9142135623730951,10,5
0.9142135623730951,10,22
0.9142135623730951,10,4
0.9142135623730951,10,8
0.9142135623730951,10,4
0.9142135623730951,10,7
0.9142135623730951,10,7
0.9142135623730951,10,1
0.9142135623730951,10,2
0.9142135623730951,10,2
0.9142135623730951,10,16
0.9142135623730951,10,16
0.9142135623730951,10,3
0.9142135623730951,10,5
