,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
2218,4,s1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219,"6w,",6,s+2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,4,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2221,"6e,",4,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,"4+n,",5+,b2,z2,l3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,6+,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226,5,s1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227,4,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,6,s1,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,"4n,",6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,5,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,"4n,",4,s3,f3,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232,4+,f2,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,6+,f2,v3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234,"4+n,",4+,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235,4+,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2237,6,s+2,f3,z3,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238,4,s+2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,6,s2,f3,s2,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240,5,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,6,s2,f2,s2,f3,s3,s1,f3,s3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,
2242,4,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,"R,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252,"R,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,"R,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258,"6d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259,4,s29,f39,s19,f17,f18,f38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,5,f29,f39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261,6,r39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263,4,s27,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265,"5+d,",5+,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266,"4+n,",6+*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267,4+,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269,4,s19,f17,f28,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,6,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271,4,s28,f+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,"6w,",5,s28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,"6d,",5,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,4+,b27,i1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,"4+n,",5+,f;27,h39,m19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,4+,b37,s-19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,"6+d,",5+,f28,i3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,6,s28,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,4,s28,f19,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,6,s29,f38,s+29,b1,v29,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,5,f39,b38,f+19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,6,s29,f18,f17,f18,f28,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,"6d,",5,f38,b28,f28,f28,s+39,b3,z39,m2,o18*,,,,,,,,,,,,,,,,,,,,,,,,,
2286,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,"4+n,",5,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,5,f28,f29,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,6,f27,f38,s19,l39,f+18,f2,v^17,r-#,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,"4x,",4,f38,b29,r29,f29,s28,f28,s29,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,"6d,",c6,s28,f19,r29,b19,r39,b38,s38,y17,r-3n#,,,,,,,,,,,,,,,,,,,,,,,,,
2295,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,"4+w,",5+,b27,i2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,5+,f2,z3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,"6+d,",5+,b27,i19,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,6+,f27,f-19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,"6d,",4,f18,f28,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,5,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,"6d,",4,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,4,s29,f19,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,"4+w,",5+,f2,z2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,"6+n,",4+,f1,v3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,"6+n,",5+,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,"6+n,",5+,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,"4+n,",5+,f27,s-28,f2,z39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,4,s18,f17,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,"4n,",5,f18,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,6,f28,f29,s28,f39,s39,b19,f29,b37,s+28,b1,v^37,b-38*,,,,,,,,,,,,,,,,,,,,,,,
2315,c6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,5+,f2,z28,m2,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,6+,s27,f-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,6,s18,f+18,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,"6d,",6,s28,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,4+,s2,z38,m2,o2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,6,s27,b+38,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,"4+x,",5+d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,4+,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,6+,m3,o18,f2,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,4,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,4,s27,f+38,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,6,s27,f-18,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,5,s29,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,"6d,",6,s27,f19,f17,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,4,s28,f19,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,6,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,5,s28,f19,f18,f29,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,4+,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,"6+d,",6,b39,s19,f17,f18,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,"4+d,",0+q17,f-38,s27,f-19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,5,s27,f+38,m39,f3,z^17,r-2,v27*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,"6n,",4,f37,b28,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,6,s19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346,"5d,",5,f28,f28,f+19,r1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,6,s27,f-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,4,s29,f18,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,6,s19,f38,s28,f18,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,4,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,"6d,",4,s29,f17,f38,b39,s29,f39,s19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,4+,f2,v18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,"4+n,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,6,s17,f29,f28,f38,s29,f38,s29,f18,f38,b38,s39,b39,f37w@,,,,,,,,,,,,,,,,,,,,,,
2358,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,"6+w,",c6+,b2,v19,f2,z37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,5,s29,f39,s39,b39,s18,f37,s+38,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,6,s28,f38,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,6+,f;27,f-39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,4+,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2364,"4d,",4,f38,b17,r29,b29,s18,f18,f19,f28,s+29,b17*,,,,,,,,,,,,,,,,,,,,,,,,
2365,"6d,",6,s18,f19,f28,f19,f28,f39,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,"4+n,",6+,f2,z39,b1,v28,b28*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,4,s29,f18,f19,f38,s28,f28,s+19,f1,v28,b1,v19*,,,,,,,,,,,,,,,,,,,,,,,,
2369,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,6,f18,f29,b28,f18,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371,"4w,",6,b29,b29,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,4,f27,b+28,b2,z1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,"6d,",6,f28,f18,r38,b38,s37,s39,s38,s38,s38,s28,b38,b28,b39,b18*,,,,,,,,,,,,,,,,,,,,
2375,4,f27,s28,b38,b28,b38,b19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,"5d,",5,b28,b28,f18,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,"6d,",4,r18,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,6,f37,f37,b37,s37,s39,s27,r39,b39,b38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,
2379,"4d,",5,b28,r27,f+38,b38w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,5,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,"6n,",4,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,6,f38,b38,b37,b+38,m3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,4,f28,b+38,s2,z19,l39,o=28,f39,b37,s19,f28,b17,f18,f18w@,,,,,,,,,,,,,,,,,,,,,,
2384,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,"6n,",6,b+37,s3,z19,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,4,s27,f-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,"6d,",c4,f29,f39,b28,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,"6n,",5,b37,b+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389,"6d,",6,b28,s39,b29,b29,f29,f38,b38,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,6,f28,f18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,4,f27,b+39,s2,v18,l37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,"4x,",5,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2393,6,b27,f+19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394,"4n,",4,b38,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395,"6n,",5,b19,f29,f38,s39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396,"4w,",6,f27,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2397,"6n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,6,b38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,6,r27,f-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,4,f28,f29,b29,f17,f29,f29,b28,b27,f39,b39,b38,s29,b39,b28,f38w@,,,,,,,,,,,,,,,,,,,,
2402,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404,"6g,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,5,b18,f18,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,"5n,",5,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,4,f28,f29,f28,f+19,f2,v^37,b-19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,6,r28,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,"6n,",6,b;38,b+38,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,"4x,",5,b29,f17,f28,f18,f18,f19,f39,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,
2411,4,r27,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,4,b29,f19,f28,f28,b27,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,5,b17w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,"4w,",5,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,6,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,"4+w,",5,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,6,b37,y+17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,"6n,",6,r27,f+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,"4x,",5,b29,b29,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,4,b38,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421,"5d,",5,f38,b28,b28,f39,b27,f+19,l3,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,
2422,"5d,",5,f37,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,6,s;27,u-37,b-39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,6,r28,f+38,s2,v^17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,c4,r29,f37,b39,b28,f28,f27,f29,f29,f18,f18,f18,f28,b28,s18,f38,b38,b39,f18*,,,,,,,,,,,,,,,,,
2426,4,s37,f+19,l18,o=18,b27,b27,s28,f+38,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,"5d,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428,"6w,",6,f29,b18,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,"4x,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,"4n,",6,b38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,c6,f39,b;28,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,4,b37,s1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435,"6g,",5,f29,b28,b28,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,"6d,",4,b38,b28,b38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2437,4,f27,f+38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438,"4d,",6,f28,b+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439,"6g,",6,s27,f-18,l19,f19,r38,f+39,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,6,f37,s39,s39,f38,b27,u37w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441,4,r28,f+38,m3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442,"4n,",6,f29,f18,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,4,f19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445,"4n,",5,b29,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,"6w,",5,b29,f39,b37,y27,f-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,4,f38,b+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,4,r39,b38,s38,u+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450,"4n,",4,b28,b17,r2,z38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451,c6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453,6,b28,f38,b39,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454,4,b28,f18,f27,f-19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455,"5n,",6,b28,b28,b18,f29,f18,f28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456,4,s27,f-38,b2,z2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,6,b38,b+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458,"4n,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459,5,f18,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,"6d,",6,b29,b18,f18,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461,5,r27,f+18,r1,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462,4,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463,6,f29,f18,f28,f38,b29,b28,f18,f29,f28,f18,r39,s28,b18,f28,f18,f3d@,,,,,,,,,,,,,,,,,,,
2464,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465,"4n,",5,f28,f28,f17,f38,b38,s29,f18,f28,f39,s39,f38,b28,f19,r29,f28,b29,f18,f18,r19,f+38,s2d#,,,,,,,,,,,,,
2466,6,s28,f18,f28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467,"6w,",4,b29,f38,s29,f39,b39,f18,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468,"5n,",4,f19,f28,b+37,b27,i^17,f-3,z3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469,"6d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472,4,r29,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473,6,r37,s28,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474,6,b37,s28,s38,s38,s1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476,"6n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477,6,f28,f39,s29,f+18,r2,z38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478,4,f28,b38,s38,b38,b28,f29,f29,f18,f38,s39,f39w@,,,,,,,,,,,,,,,,,,,,,,,,
2479,"6n,",5,b28,b28,f27,f28,f29,b29,f28,f29,b28,s28,f+38,s2,v17*,,,,,,,,,,,,,,,,,,,,,
2480,"4x,",5,f29,b38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,4+,s38w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482,"6d,",6,b;37,b+18,f1,v37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484,"4x,",6,f38,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485,"6d,",5,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486,"6n,",5,b29,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487,6,s17,f-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488,6,f17,u-27,m-2,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489,"6n,",4,f29,f29,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490,5,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491,"5d,",5,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492,4,b39,b28,f18,f28,f+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493,"6n,",6,b18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494,4+,m3,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495,5,f27,b+38,b2,z^17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496,6,f19,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497,4,f18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498,4,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
