,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1784,4,r28,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,"c6d,",6,f27,f+29,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,5,b19,f18,f29,b;28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,5,f29,f18,f18,f28,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,6,b28,f18,r3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,6,s!2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,"4n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,5,r29,f38,b37,f38,b39,f18,f19,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,4,f27,f+28,b3,z38,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,4+,f2,z29,b3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,6,f27,f+18,f17,r-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,4,r29,f38,b39,b38,b19,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,4,s!2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,5,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,"4d,",4,b39,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,"6w,",4,f17,f28,b19,f;18,f39,b27,f+19*,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,6,r39,b39,b29,f38,s28,f;38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,"6d,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,4,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,5,b27,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,"4n,",4,b39,f37,b38,f38,b29,f37,b39,b38,b39,b27,f19,f18,f38,b28,f19,f19,f18,f1w@,,,,,,,,,,,,,,,,
1807,"R,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,c4,b37,y+17,r-3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,"4w,",5,f37,b29,f18,f39,b38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,"4d,",5,b37,s39,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,"R,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,"R,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,"R,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,"c4w,",6,b29,b38,s39,f38,b19,f27,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,6,r27,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,"6w,",5,b19,f18,f39,b28,f19,r27,b+39,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,"4n,",4,b39,b27,f19,f29,b29,b28,f18,f19,f27,f39*,,,,,,,,,,,,,,,,,,,,,,,,
1828,"6d,",5,s29,f39,b39,f28,f37,s37,s-19,f3,z37*,,,,,,,,,,,,,,,,,,,,,,,,,
1829,"4n,",4,b29,f38,b19,f19,f18,f18,f38,b37,s29,f39*,,,,,,,,,,,,,,,,,,,,,,,,
1830,6+,b2,v2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,4,b38,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,5,r17,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,"4n,",5,f29,f;17,f27,f+38,b37,y-27,f-19*,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,"4w,",5,f18,f18,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,6,r!3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,6,b28,f39,b28,s19,f18,f19,f19,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,"6n,",4,b38,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,4,f17,f+1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,4,b37,s+19,l3,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,"4n,",5,r27,f+39,b2,z^2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,"6n,",4,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,6,b37,y17,r-!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,"6n,",6,f29,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,4,f27,f+38,s18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,"6d,",5,f29,f38,s39,b38,s38,b38,s39,b28,f39,b27,s18,f1d@,,,,,,,,,,,,,,,,,,,,,,
1850,"4x,",4,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,4,b19,f38,s39,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,"4d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,4,f17,f28,s38,b38,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,4,b29,f18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,4,s37,f+38,b2,v18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,4,r1,j=29*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,"4x;,",4,b29,f!3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,5,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,4,f19,f29,b27,f38,s29,f19,f18,r29,s38,s39,s19,f19,f18,f17,f2d@,,,,,,,,,,,,,,,,,,,,
1862,"4d,",4,b28,f39,b37,s19,f17,f19,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,"4d,",4,b39C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,5,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,5,b29,f28,b18,f18,f17,f19,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,"c4d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,4,s2,v18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,"4w,",5,b28,f38,b28,f17,f28,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,6,r27,f39,b39,b19,f37,b29,f18,f29,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,4,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,"6n,",5,f38,b29,f18,f39,b28,s38,b38,b29,f17*,,,,,,,,,,,,,,,,,,,,,,,,,
1876,"6d,",5,f17,f38,s38,b39,s38,b29,f29,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,5,b18,f19,f38,b29,s18,f38,b28,s29,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,4,f29,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,"6d,",5,b39,s38,b19,f17,f19,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,"4n,",4,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,"5d,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,"4d,",6,b27,f28,b19,f17,f+19,l2,o27,l2d#,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,4,b27,f38,s28,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,"4d,",4,f29,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,4,s38,u37,s-19,l29,r28,f18,f29,b27,s+28,b3,z!1#,,,,,,,,,,,,,,,,,,,,,,,,
1889,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,"6d,",6,f28,f18,f29,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,4,f29,f38,s39,b38,s29,f19,f39,b38,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,6,f29,b28,s29,b38,s39,b29,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,"6n,",5,s27,s+39,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,6,f18,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,4,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,6,r37,f+19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,5,b29,f27,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,6,f18,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,4,f19,f28,s39,b19,f18,f29,f+38,b17,h28,b38*,,,,,,,,,,,,,,,,,,,,,,,,,
1900,4+,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,4,f18,f39,b38,b29,f18,f38,b38,s28,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,4,b38,b39,b;28,f29,b38,b29,s1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,"4w,",5,b29,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,"4w,",4,b38,f29,b27,f18,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,4,r27,f+39,b3,z19,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,4,s!3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,"4d,",5,b29,f18,r17,f+38,m2,o18,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,"4d,",5,b27,b39,b28,b38,s39,b39,s38,b19,f39,b38,s19,f;18,f+38*,,,,,,,,,,,,,,,,,,,,,
1910,c4,b!3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,"4w,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,4,s27,f-38,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,"4n,",5,b29,f38,b29,f19,l37,f-19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,6,r28,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,4,s38,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,4,f29,b28,b19,r29,f+38,m2,o18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,6,f38,b39,s39,b29,s38,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,"6d,",6,f29,f!3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,6,s!1#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,6,f18,f18,f18,f39,s29,f19,f17,f28,s29,b39,s38,b39,s38,s37,s-18,f17*,,,,,,,,,,,,,,,,,,,
1926,"4x,",5,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,"4x,",5,r29,f38,b39,b38,b39,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,4,f29,b39,b39,s39,f38,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,"4w,",4,f18,f39,b38,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,6,r!3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,"4w,",5,b19,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,4,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,4,r18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,4,s!2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,cc4,f28,b38,b38,s39,b39,s37,s29,b29,f19,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,
1937,4,s2,j=19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,5,f27,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,f39,s38,b39,s39,f38,s38,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,4,f29,f28,s28,f+38,m1,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,4+,s3,z18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,5,b29,f38,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,"6n,",6,b29,f29,f28,f18,f29,y17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,"4x,",5,b17,f+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,4,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,"c6w,",5,f39,b38,s39,b38,s19,f38,s38,f19,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,
1951,"4n,",5,b37,f+18,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,4,f29,f27,s+38,b2,v18,v1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,6,s28,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,"4n,",4,b38,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,6,f39,b37,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,6,s17,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,5,s29,f39,b27,f29,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,"6w,",4,b37,y17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,"4w,",5,b28,b29,b29,b37,s38,b39,s38,b38,b39*,,,,,,,,,,,,,,,,,,,,,,,,,
1963,"6n,",4,b28,f28,f38,b38,s38,f19,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,"6w,",6,b38,b38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,4,f17,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,4,b39,b39,f39,b38,b39,b28,f18,f38,b37,f38,b38,b2d@,,,,,,,,,,,,,,,,,,,,,,,
1967,"4n,",6,b28,f38,b28,b37,b39,b38,b38,b28,b37,b19,f1d@,,,,,,,,,,,,,,,,,,,,,,,
1968,6,f28,f39,b29,f19,f18,f37,b28,f37*,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,"4n,",4,b37,f+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,4,f19,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,6,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,4,r27,f+19,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,cc4,s38,b29,f38,b37,s29,f38,b29,f19,f19,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,
1975,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,"4n,",4,b39,b38,b18,f29,f29,b38,b38,b28,f18,f18,f28,b28,f29,b38,s29,f29,f18,f18,f39,b38,b18*,,,,,,,,,,,,,
1979,"6n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,"6d,",5,b38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,4,f27,f+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,6,l17,f-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,4,f29,b37,s29,b+39,s2,v17,l1,o38*,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,6+,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,"4n,",4,f17,f29,b28,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,4,s38,u37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,6,s27,b+38,b2,z19,f1,v38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,s39,b19,f19,f28,f27,b38,s38,b29,f19,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,4,s29,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,6,s27,f+39,b37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,"6d,",4,b39,b28,f18,f17,f29,b38,s39,f28,f27,f38,b29,f18,f19,f29,b18,r2n#,,,,,,,,,,,,,,,,,,
1993,4,r17,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,r29,b19,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,"4d,",5,b39,b38,b18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,"6n,",6,b29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,4,m29,o=18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,6,s18,f19,f28,f18,f18,f39,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,6,f29,f29,f28,f19,r27,u-3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,c6,s27,y+17,l-19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,6,f28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,4,l29,b38,s29,f39,b18,f29,b38,b37,b+18,f2,v29,b3,z18*,,,,,,,,,,,,,,,,,,,,,,
2006,5,s37,s+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,"4n,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,c4,f29,b38w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,6,r39,f29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,"4n,",4,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"6d,",4,b39,b28,b82,b28,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,r19,f38,s29,f28,f39,b38,s38,b37,s39,b38,s37,s39,b19,r39,f+37,m3,o19w@,,,,,,,,,,,,,,,,,,
2015,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,"6n,",4,f19,f38w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"4x,",4,b28,f38,b38,b38,b38,b28,b38,b29,f38,b38,b39,b29,f38*,,,,,,,,,,,,,,,,,,,,,
2018,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,"c6w,",4,b28,f;38,b37,f19,f19,f19,f38,b29,f19,f39,b38,b1n@,,,,,,,,,,,,,,,,,,,,,,
2020,6,b1#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,b38,f39,b38,b38,b38,b39,b38,b18,f17,f18,f38,b27,f18,f1d@,,,,,,,,,,,,,,,,,,,,,
2022,6,s29,b39,b38,b28,b28,b39,b38,b38,b28,b29,f38,b37,s38,b39,s39,b39,b29,f19,f19w#,,,,,,,,,,,,,,,,
2023,"6w,",5,f28,f19,f28,f38,s28,f19,f18,f37,b38,s38,f19,f1n#,,,,,,,,,,,,,,,,,,,,,,
2024,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,6,r27,f29,b28,b27,b38,s29,f19,f18,u1n@,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,6,s18,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,"6n,",4,f19,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,4,b29,f+18,r1,v^17,f-2,z37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,6,b38,b+38,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,"4n,",5,f19,r28,f38,s39,f38,s38,f39,s#,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,4,f18,f+39,b2,z1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,6,f27,f17,f;29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,4,r29,f28,b38,b28,b39,b38,s39,b39,b29,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,
2034,6,r17,f18,f39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,"5d,",5,b29,u37,y-17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,6,b28,f19,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,6,f29,f17,f28,b29,f18,f+18,r3,z38w#,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,"4d,",6,b29,f28,f18,f28,b28,b29,b38,b39w@,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,"5d,",6,b38,b39,b19,f19,u17,f-18,f2,z37,s3,z18*,,,,,,,,,,,,,,,,,,,,,,,,
2044,6,f28,u37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,4,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,"6w,",5,b28,f27,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,"c6d,",5,b19,f19,f28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,"6w,",4,b39,b28,b39,b39,b39,b29,f29,f38,b39,b37,s2,j=38*,,,,,,,,,,,,,,,,,,,,,,
2051,5,b17,f+39,s17w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,"6w,",5,b39,b29,f18,f29,f39,b29,f18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,"4w,",5,b29,b37,b38,b37,b39,b18,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,5,b29,f27,f+18,f2,z^17,l-1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,"4n,",4,f19,f28,f18,f38,b38,b37,b28,f39,s18,f39*,,,,,,,,,,,,,,,,,,,,,,,,
2056,4+,b2,z18,f39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
