,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
2965,6,f27,f+1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2966,4,f29,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2967,4,s28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2968,5,s29,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969,c5,b28,f+3,s2,f1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,"4x,",4,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2971,6,r28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2972,5,b18,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2973,6,f;29,f1,f2,b2,b1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2974,"5d,",6,b18,f1,r3,b3,b3,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2975,4,b27,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2976,"6d,",5,s28,b3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2977,5,s28,b3,b3,b3,b;1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2978,"4w,",4,f29,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2979,4,f18,f2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2980,4,s27,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982,"4n,",4,b39,b3,b3,b3,b3,b3,b1,r1,f3,b2,s2n@,,,,,,,,,,,,,,,,,,,,,,,
2983,"6n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2984,"4n,",5,b28,b2,s1,r2,f2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2985,5,b28,f2,f1,f3,s3,b1,f1@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987,5+,b2,v3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2988,5,s27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,"6d,",5,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2992,6,s19,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2993,"4n,",4,b29,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2994,"6n,",5,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2995,"5n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2996,"6x,",5,b28,f1,f1,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2997,"5#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2998,"4x,",5,b29,f2,b1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2999,6,f37,b;3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,6,s38,b3,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,"6d,",6,r39,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,5,b37,b2,b2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003,c5,b29,b!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,6,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,"5#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3007,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008,5,b27,b+1,f3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,4,s39,b1,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010,6,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,c4,s27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012,4+,f2,z2,f-2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3013,5,b29,f2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3014,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3015,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3016,5,b27,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3017,"6w,",4,b17,f1,f1,f3,b2,b3,b1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,
3018,4,f29,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020,4,f28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3021,4,b28,f1,r3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3022,"6d,",4,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3023,5+,b3,y1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3024,"6w,",6,b38,b3,b2,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3025,6,f39,b2,f3,s1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3026,6,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3027,5,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3028,5,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3029,5,f18,f1,f3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,5,f28,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3031,"6n,",6,b28,b3,b3,s3,s3,b3,b3,b3,b3,b1,f2,f3,b2,f1,f1,f2,b3,b3@,,,,,,,,,,,,,,,,
3032,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3033,"4d,",6,f38,b2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,"6d,",6,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035,"4n,",4,b39,b2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036,6,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3037,"5d,",5,b39,b2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3038,"4n,",5,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3039,4,b27,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,"6d,",4,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,5,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,"5d,",5,s38,b3,b1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3043,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3044,"c6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3045,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046,"6d,",c5,b19,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3047,5,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3048,"4n,",6,b28,b2,b+;3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3049,"4n,",6,f29,f2,f2,b2,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050,5,r28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3051,4,s28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3052,"4w,",6,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,"4x,",4,b29,b1,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3054,6,s39,b2,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3055,6,b28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3056,5,b29,f2,b2,b2,b1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,"5*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3058,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3059,"4n,",5,f28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3061,6,b38,b+3,b3,y1,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3062,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3063,"6d,",4,f18,f1,r3,f+1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3064,"4n,",5,b29,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3065,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3066,6,b28,f3,b2,b1,f3,b3,b3,b2,s2,b3,s1d@,,,,,,,,,,,,,,,,,,,,,,,,
3067,"4n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3068,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3069,"6w,",4,b39,b1,r2,s-3,m3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070,5,b28,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3071,4,b29,f3,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3072,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3073,"4x,",5,b17,f1,f2,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074,6,b29,b3,b3,b3,b+3,s1,f;1,r-1,r2*,,,,,,,,,,,,,,,,,,,,,,,,,,
3075,"6d,",5,b28,b3,b3,b1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3076,4,f18,f3,s1,u-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077,4,b29,f2,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3078,"6d,",5,f29,f2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3079,6,r27,f+2,f2,z1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080,6,b37,b+1,f3,z2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3081,"4d,",4,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3082,6,s37,s-3,b-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3083,6,b29,f3,b2,f3,b2,f1,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3084,6,f38,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3085,5,r18,u1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,4,f19,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,"4n,",4,f28,b2,b3,s2,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,"6n,",5,f;28,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091,"6n,",6,b39,b3,s2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,6,f28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093,5,b28,b+3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,"6x,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,"4n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,"6n,",4,b38,b;2,f3,b3,b3,f1,f1,f1,f3,b3,s3,s2,b1w@,,,,,,,,,,,,,,,,,,,,,
3097,6,b38,b3,b3,f3,b1,f1,f1,f1,f2,b2,b3,b3,b3,b1,f2,f1w@,,,,,,,,,,,,,,,,,,,
3098,4,s28,f1,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,"6n,",4,b38,f1,f1,r3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101,"c6n,",6,b38,b3,b3,b3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,4,b38,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,4,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3104,"4n,",4,f38,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,6,b28,f1,f2,f+3,m3,f3,f1,f2,f3,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,
3106,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3107,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3108,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3109,4,f28,f1,f2,f1,f1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,4,b38,f1,r1,f+1,f2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112,6,f38,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3113,4,f28,f3,b3,b3,b1,f1,f1,f1,f1,f+3,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,
3114,6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3115,"6w,",5,f39,b3,b2,f3,b3,b3,b1,f2,f1,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,
3116,"6x,",4,b38,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3117,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3118,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3119,4,b28,f1,r2,f+3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120,6,b28,f1,f3,b3,s2,f3,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
3121,"6d,",4,f38,y3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3122,"4w,",5,f38,b3,b1,f1,f1,f+3,m3,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,
3123,"6w,",5,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124,6,b37,b3,b3,b2,f1,f1,f2,b1,r3,f3,b2,f3x@,,,,,,,,,,,,,,,,,,,,,,,
3125,5,b38,f3,b3,b2,f3,b1,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
3126,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127,"6w,",5,f28,f1,f1,f1,f2,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,6,b17,f3,b3,f1,f2,f1,f1,f3,b3,b3,b3,y3*,,,,,,,,,,,,,,,,,,,,,,,
3129,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3131,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3132,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3133,"4n,",4,b38,f3,b1,f1,f1,f3,b2,y+3,s3,z1*,,,,,,,,,,,,,,,,,,,,,,,,
3134,4,f28,b3,b3,b1,f1,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3135,"4d,",4,b38,b3,f3,f1,f1,f3,b2,b1,f2,b3,b3,b3,b3,b3,y1,u1,r3n#,,,,,,,,,,,,,,,,,
3136,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3137,6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3138,"6x,",4,f38,b2,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3139,c6,s28,f3,s2,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140,"6d,",4,b28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3141,6,b28,f3,b3,b3,b2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3142,6,f27,f3,b2,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144,4,b38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3145,6,s28,f+3,b2,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3146,"6d,",4,b38,b2,y3,y3,s1,f2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3147,4,f18,f3,s3,f3,s2,f+3,m2,o2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
3148,4,b28,f3,b3,f3,b2,f1,f3,b3,s2,u+1,l2,o3*,,,,,,,,,,,,,,,,,,,,,,,
3149,"4w,",6,f17,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3151,"4w,",6,f28,f1,f1,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3152,6,f38,b3,b3,b3,b3,b2,f1,f1,f1,f1,f2,b3,b3,b3,b3,b3,b2,f2,f1,f1,f2,b3,b3,b3,s2d#,,,,,,,,,,
3153,4,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3154,6,f38,b3,b3,b3,b;2,f3,b2,f3,s3,f1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,
3155,"6d,",5,f18,f2,f3,b2,b3,b3,b3,b2,f1,f1,r3,b3w@,,,,,,,,,,,,,,,,,,,,,,
3156,c6,f38,f3,b3,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3157,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3158,4,b37,b1,f1,r1,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3159,"5d,",5,f28,b2,f1,f1,f1,f1,f3,b3,b1,f2,f3,b3,b3,b3,b3,b1n@,,,,,,,,,,,,,,,,,,
3160,"6w,",5,f37,s2,f1,f2,b3,b3,b3,b2,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,
3161,"4d,",5,f38,b3,f+3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3162,"4d,",4,f37,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3163,"4d,",4,f18,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3164,4,b29,f1,f;2,f+1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3165,4,f28,f2,f1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3166,4,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3167,"6n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3168,4,f28,f2,f2,f2,f1,f1,f1,f2,b3,b3,b3,b3,f2,f1,f1,f1,f3,b3,b1,f2d#,,,,,,,,,,,,,,,
3169,6,f19,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170,4,f29,b2,f1,f2,f+3,s3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3171,"6d,",4,f38,b3,b3,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3172,"6n,",4,f18,f1,f2,b3,b3,b2,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,
3173,6,f18,f1,f3,b2,f1,r2,f+3,m3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,
3174,4,f28,f1,f2,f3,b3,b2,s3,b2,z;1*,,,,,,,,,,,,,,,,,,,,,,,,,,
3175,6,f27,f+3,b2,z1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3176,4,f28,b3,b2,f1,f1,f3,s2,f1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,
3177,"6w,",4,f28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3178,"6w,",5,f39,s2,f2,f3,b3,f3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,
3179,4,b28,f1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180,"4n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3181,4,b28,f1,f1,f3,b3,b1,l2,j1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
3182,"6n,",6,f28,f1,f1,f1,f3,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,
3183,6,f27,f3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3184,cc6,b28,f1,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3185,4,f18,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3186,5,b;37,b3,b3,f3,y3,s1,l3,p2,b+1,l2,o1,f3,z3n#,,,,,,,,,,,,,,,,,,,,,,
3187,6,b38,b3,b3,b2,f3,b3,b3,b3,y3,s1,l3*,,,,,,,,,,,,,,,,,,,,,,,,
3188,6,f38,f1,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3189,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3190,"6n,",4,f29,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3191,c6,b28,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3192,4,b28,f1w*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3193,6,b28,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3194,"6w,",4,f38,s2,r1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3195,6,b19,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3196,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3197,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3198,5,b28,f1,f2,f2,b1,f1,f1,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,
3199,"6w,",5,b38,b3,b1,r1,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3201,"4d,",5,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3202,5,b28,f3,b3,b3,f2,f2,f1,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,
3203,"6d,",4,f17,f3,s3,b1,r1,f+1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
3204,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3205,"6d,",6,b27,f1,f3,b3,s3,b1,f3,b3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,
3206,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3207,"6w,",5,f28,f1,f1,f3,b2,b2,f2,f1,f1,f1,f2,f3,y1n@,,,,,,,,,,,,,,,,,,,,,
3208,"6n,",4,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3209,6,b37,f+1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3210,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3211,4,f28,b+3,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3212,"4d,",6,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3213,4,f28,b3,s3,f1,f2,y1,r1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3214,6,f27,f+3,b2,h1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3215,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3216,"4d,",4,b28,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3217,4,f18,f2,b3,b1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3218,"c6d,",4,b27,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3219,"6x,",5,f29,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3221,"4n,",5,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3223,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3224,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3225,4,s37,j3,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3226,"6n,",4,f18,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3227,6,f27,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3228,6,b28,f3,b3,s3,b2,f3,s3,f+3,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,
3229,6,b37,b3,b3,b1,r2,j3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3230,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3231,"6n,",5,f28,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3232,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3233,4,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3234,4,b28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3235,6,s38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3236,4,b28,f3,b3,b2,f1,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3237,6,b28,f1,f2,j+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3238,"4d,",4,b38,b2,f3,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
