,Points_A,Points_B,Games_A,Games_B,Sets_A,Sets_B,Serving_Player,Ralley,Sel_Pol,Dec_Pol,Opponent,Point_Winner,rally_length,1st_serve,deuce_side
324597,15,30,4,4,0,0,1,"['4nwdx,', '6', 'f39', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,True
324610,30,40,5,5,0,0,1,"['4nwdx,', '6', 'b38', '19', 'r18', '18', 'f29', '17', 'f18', '39', 's39', '18*']",sel_uct,dec_greedy,djoko_bot,A,12,False,True
324638,30,15,1,1,0,1,1,"['4nwdx,', '6', 'b19', '37', 'b37', '18', 'f17', '39', 'b39', '28', 'b19', '18', 'r29', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,14,False,True
324640,40,30,1,1,0,1,1,"['4nwdx,', '6', 'b38', '18', 'f17nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,True
324662,0,15,3,3,0,1,1,"['4nwdx,', '6', 'b38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,True
324664,15,30,3,3,0,1,1,"['4nwdx,', '6', 'b29', '39', 'b38', '38', 'b38', '38', 'f38', '28', 'f17', '39', 'b38', '17', 'f19', '29', 'f19', '29', 'f38', '29', 'f18', '19', 'f27', '19', 'u18', '29', 'f38', '29', 'f19', '39', 'b39', '27nwdx']",sel_uct,dec_greedy,djoko_bot,B,32,False,True
324676,0,40,5,3,0,1,1,"['4nwdx,', '6', 'b18', '29', 'b28', '38', 's38', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,True
324678,30,40,5,3,0,1,1,"['4nwdx,', '6', 'b39', '38', 'b38', '38*']",sel_uct,dec_greedy,djoko_bot,A,6,False,True
324692,0,15,0,1,1,1,1,"['4nwdx,', '6', 'b37', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,True
324698,50,40,0,1,1,1,1,"['4nwdx,', '6', 'b28', '37', 'b17nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,True
324718,0,15,2,3,1,1,1,"['4nwdx,', '6', 'b29', '38', 'b19*']",sel_uct,dec_greedy,djoko_bot,B,5,False,True
324722,30,40,2,3,1,1,1,"['4nwdx,', '6', 'f18', '29', 's37', '37*']",sel_uct,dec_greedy,djoko_bot,A,6,False,True
324754,15,30,1,0,0,0,1,"['4nwdx,', '6', 'b28', '37', 'b37', '29', 's38', '18', 'f17', '19', 'f39', '28', 'f27', '38', 'b38', '38', 's28', '29', 'b29', '18*']",sel_uct,dec_greedy,djoko_bot,A,20,False,True
324776,40,30,3,2,0,0,1,"['4nwdx,', '6', 'b28', '39', 'b37', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,True
324801,30,40,0,0,1,0,1,"['4nwdx,', '6', 'b27', '37', 'm28', '27', 'f28', '38', 'f38', '39', 'b38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,12,False,True
324817,40,0,1,1,1,0,1,"['4nwdx,', '6', 'b28', '39*']",sel_uct,dec_greedy,djoko_bot,A,4,False,True
324826,15,0,2,2,1,0,1,"['4nwdx,', '6', 'b28', '39', 'b39', '18', 'f28', '19*']",sel_uct,dec_greedy,djoko_bot,A,8,False,True
324846,0,15,3,5,1,0,1,"['4nwdx,', '6', 'b28', '38', 'y19*']",sel_uct,dec_greedy,djoko_bot,B,5,False,True
324878,40,30,0,0,0,0,1,"['4nwdx,', '6', 'b39', '38', 's38', '28', 'f37', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,True
324931,40,30,5,3,0,0,1,"['4nwdx,', '6', 'b28', '39', 'b38', '17*']",sel_uct,dec_greedy,djoko_bot,A,6,False,True
324942,30,40,0,1,1,0,1,"['4nwdx,', '6', 'b28', '39', 'b28', '29', 'f38', '29', 'b39', '39', 'b39', '29', 'b29', '37', 'b19nwdx']",sel_uct,dec_greedy,djoko_bot,A,15,False,True
324974,40,0,3,4,1,0,1,"['4nwdx,', '6', 'b28', '38', 'b27nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,True
324990,40,30,5,4,1,0,1,"['4nwdx,', '6', 'b28', '39', 'b19', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,True
325007,0,15,1,2,0,0,1,"['4nwdx,', '6', 'b28', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,True
325009,15,30,1,2,0,0,1,"['4nwdx,', '6', 'b38', '18*']",sel_uct,dec_greedy,djoko_bot,A,4,False,True
325018,0,15,1,4,0,0,1,"['4nwdx,', '6', 'b39', '39', 'b29', '39', 'b17', '28', 'f18', '17', 'f19', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,12,False,True
325028,15,0,0,0,0,1,1,"['4nwdx,', '6', 'b28', '38', 's28', '29', 'f17', '18', 'f29', '19*']",sel_uct,dec_greedy,djoko_bot,A,10,False,True
325030,30,15,0,0,0,1,1,"['4nwdx,', '6', 'b38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,True
325039,15,0,1,1,0,1,1,"['4nwdx,', '6', 'b39', '39', 's27', '19', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,7,False,True
325048,15,0,2,2,0,1,1,"['4nwdx,', '6', 'b38', '18', 'f18', '28', 's39', '27', 'f18', '19', 'f19', '38', 'b19', '38', 'b37', '28', 's39', '28', 'f29', '38', 's39', '38', 's18nwdx']",sel_uct,dec_greedy,djoko_bot,A,23,False,True
325074,50,40,5,3,0,1,1,"['4nwdx,', '6', 'b28', '37', 'b38', '29', 'f18', '19*']",sel_uct,dec_greedy,djoko_bot,A,8,False,True
325114,0,15,1,2,1,1,1,"['4nwdx,', '6', 'b39', '38', 'b37', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,True
325116,30,15,1,2,1,1,1,"['4nwdx,', '6', 'b28', '38*']",sel_uct,dec_greedy,djoko_bot,A,4,False,True
325118,30,40,1,2,1,1,1,"['4nwdx,', '6', 'b28', '38', 'b38', '29', 'f18', '28', 'f28', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,10,False,True
325128,40,0,1,4,1,1,1,"['4nwdx,', '6', 'b28', '38', 'b37', '18*']",sel_uct,dec_greedy,djoko_bot,A,6,False,True
325136,15,30,3,4,1,1,1,"['4nwdx,', '6', 'b28', '39', 'b19*']",sel_uct,dec_greedy,djoko_bot,B,5,False,True
325138,30,40,3,4,1,1,1,"['4nwdx,', '6', 's28', '27', 'f19', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,True
325151,15,0,4,5,1,1,1,"['4nwdx,', '6', 'b18', '27', 'b18nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,True
325153,15,30,4,5,1,1,1,"['4nwdx,', '6', 'b28', '37', 'b19', '38', 'b28', '17', 'f19*']",sel_uct,dec_greedy,djoko_bot,B,9,False,True
325163,40,0,1,0,0,0,1,"['4nwdx,', '6', 'b28', '37', 'b19', '39', 'z27', '17', 'f27', '19', 'f18', '38', 'b39', '29', 'f39', '18*']",sel_uct,dec_greedy,djoko_bot,A,16,False,True
325171,0,40,2,1,0,0,1,"['4nwdx,', '6', 'b28', '39', 'm18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,True
325182,40,30,3,2,0,0,1,"['4nwdx,', '6', 'b28', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,True
325235,50,40,5,6,0,0,1,"['4nwdx,', '6', 'b28', '38*']",sel_uct,dec_greedy,djoko_bot,A,4,False,True
325241,3,2,6,6,0,0,1,"['6nwdx,', '5', '29', 'b39', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,False,True
325245,3,6,6,6,0,0,1,"['4nwdx,', '5', '17', 'f29', '19', 'f39', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,False,True
325270,15,30,1,2,0,1,1,"['4nwdx,', '6', 'b28', '39', 'f39', '19', 'f18', '19', 'f19', '28', 'b29', '38', 'f29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,14,False,True
325303,30,15,5,4,0,1,1,"['4nwdx,', '6', 'b19', '39', 'b19', '19', 'f19', '39', 's39', '18*']",sel_uct,dec_greedy,djoko_bot,A,10,False,True
325322,40,0,1,2,1,1,1,"['4nwdx,', '6', 'b28', '38', 'f38', '19*']",sel_uct,dec_greedy,djoko_bot,A,6,False,True
325332,30,15,2,3,1,1,1,"['4nwdx,', '6', 'b39', '37*']",sel_uct,dec_greedy,djoko_bot,A,4,False,True
325376,15,0,2,2,0,0,1,"['4nwdx,', '6', 's38', '18*']",sel_uct,dec_greedy,djoko_bot,A,4,False,True
325389,15,0,2,4,0,0,1,"['4nwdx,', '6', 'b28', '37', 'b38', '28', 'f38', '18*']",sel_uct,dec_greedy,djoko_bot,A,8,False,True
325421,40,0,5,5,0,0,1,"['4nwdx,', '6', 'b38', '18', 'f17', '39*']",sel_uct,dec_greedy,djoko_bot,A,6,False,True
325432,2,1,6,6,0,0,1,"['4nwdx,', '6', '19', 'f27', '39', 'b37', '37', 'f38', '39', 'b39', '28', 'b37', '18*']",sel_uct,dec_greedy,djoko_bot,A,13,False,True
325440,5,6,6,6,0,0,1,"['5nwdx,', '5', '38', 'z29', '39', 'b38', '38', 'b37', '28', 'b38', '18', 'f29', '39', 'b29', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,15,False,True
325447,15,0,0,1,0,1,1,"['4nwdx,', '6', 'b28', '37*']",sel_uct,dec_greedy,djoko_bot,A,4,False,True
325456,0,15,2,1,0,1,1,"['4nwdx,', '6', 'b29', '38', 'b18', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,True
325492,15,0,4,5,0,1,1,"['4nwdx,', '6', 'f18', '28', 'f18', '19', 'f29', '18', 'f27', '28', 'f19', '27', 's28', '39', 'b28', '18', 'f28nwdx']",sel_uct,dec_greedy,djoko_bot,A,17,False,True
325522,0,15,1,2,1,1,1,"['4nwdx,', '6', 'b27', '39', 's38', '38', 'f19', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,True
325538,15,30,3,2,1,1,1,"['4nwdx,', '6', 'b27', '38', 's38', '28', 's39', '38', 'b38', '37', 'b37', '38', 'b37', '38', 'b18', '29', 'b19*']",sel_uct,dec_greedy,djoko_bot,B,17,False,True
325563,40,50,4,5,1,1,1,"['4nwdx,', '6', 'b38', '18', 'f18', '28', 'f39', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,True
325573,30,15,0,1,0,0,1,"['4nwdx,', '6', 'b28', '38', 's37', '38', 'b38', '38', 'b39', '19*']",sel_uct,dec_greedy,djoko_bot,A,10,False,True
325597,30,15,2,3,0,0,1,"['4nwdx,', '6', 'b28', '39', 's38', '18', 'f28', '37', 'b39', '19', 'f39', '39', 'b39', '37*']",sel_uct,dec_greedy,djoko_bot,A,14,False,True
325617,0,15,4,5,0,0,1,"['4nwdx,', '6', 'b27', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,True
325619,15,30,4,5,0,0,1,"['4nwdx,', '6', 'b37', '37', 'b39', '28', 'b19', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,True
325621,30,40,4,5,0,0,1,"['4nwdx,', '6', 'b37', '38', 'b37', '39', 'b38*']",sel_uct,dec_greedy,djoko_bot,B,7,False,True
325623,50,40,4,5,0,0,1,"['4nwdx,', '6', 'b28', '39*']",sel_uct,dec_greedy,djoko_bot,A,4,False,True
325653,30,15,0,1,1,0,1,"['4nwdx,', '6', 'b28', '38', 'b38', '27', 'b19*']",sel_uct,dec_greedy,djoko_bot,B,7,False,True
325680,50,40,2,3,1,0,1,"['4nwdx,', '6', 'b28', '39*']",sel_uct,dec_greedy,djoko_bot,A,4,False,True
325690,30,15,3,4,1,0,1,"['4nwdx,', '6', 'b38', '19', 'r18', '18*']",sel_uct,dec_greedy,djoko_bot,A,6,False,True
325692,40,30,3,4,1,0,1,"['4nwdx,', '6', 'b38', '18', 'f17', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,True
325694,40,50,3,4,1,0,1,"['4nwdx,', '6', 'b29', '39', 'b18', '27nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,True
325709,50,40,4,5,1,0,1,"['4nwdx,', '6', 'b29', '37*']",sel_uct,dec_greedy,djoko_bot,A,4,False,True
325733,3,2,6,6,1,0,1,"['4nwdx,', '4', '18', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,False,True
325741,7,6,6,6,1,0,1,"['4nwdx,', '4', '18', 'f19nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,False,True
325748,0,15,0,1,0,0,1,"['4nwdx,', '6', 'b29', '37', 'b39', '39', 'f39', '19', 'f39', '27nwdx']",sel_uct,dec_greedy,djoko_bot,B,10,False,True
325750,15,30,0,1,0,0,1,"['4nwdx,', '6', 'b28', '39*']",sel_uct,dec_greedy,djoko_bot,A,4,False,True
325762,40,30,0,3,0,0,1,"['4nwdx,', '6', 'b38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,True
325794,30,15,2,5,0,0,1,"['4nwdx,', '6', 'b29', '38', 'y18nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,True
325814,15,0,2,0,0,1,1,"['4nwdx,', '6', 'b18', '28', 'f28', '18', 'f19', '18', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,9,False,True
325816,30,15,2,0,0,1,1,"['4nwdx,', '6', 'b38', '18', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,True
325838,15,30,3,3,0,1,1,"['4nwdx,', '6', 'b37', '38', 'f18', '38', 'b39*']",sel_uct,dec_greedy,djoko_bot,B,7,False,True
325857,0,15,0,0,0,0,1,"['4nwdx,', '6', 'b29', '37', 'b37', '27', 'f19', '27', 'f18', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,10,False,True
325872,0,40,0,2,0,0,1,"['4nwdx,', '6', 'b27', '39', 's18', '38', 'b29', '38', 'b39', '19', 'r28', '38', 's38', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,14,False,True
325882,40,0,0,4,0,0,1,"['4nwdx,', '6', 'b28', '38', 'b37', '18*']",sel_uct,dec_greedy,djoko_bot,A,6,False,True
325922,15,30,0,5,0,1,1,"['4nwdx,', '6', 'b28', '37', 'b19*']",sel_uct,dec_greedy,djoko_bot,B,5,False,True
325935,30,40,0,1,0,0,1,"['4nwdx,', '6', 'b29', '39', 'b18', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,True
325942,15,0,0,3,0,0,1,"['4nwdx,', '6', 'b29', '38', 's29', '38', 'b18nwdx']",sel_uct,dec_greedy,djoko_bot,A,7,False,True
325959,50,40,1,4,0,0,1,"['4nwdx,', '6', 'b29', '39*']",sel_uct,dec_greedy,djoko_bot,A,4,False,True
325995,40,0,0,2,0,1,1,"['4nwdx,', '6', 'b28', '39*']",sel_uct,dec_greedy,djoko_bot,A,4,False,True
326001,0,15,1,3,0,1,1,"['4nwdx,', '6', 'b28', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,True
326005,40,30,1,3,0,1,1,"['4nwdx,', '6', 'b28', '39', 's28nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,True
326017,40,30,3,3,0,1,1,"['4nwdx,', '6', 'b27', '38', 'b18', '28', 'f38', '27', 'b29', '28', 's38', '19', 'f29', '37', 'b28', '19', 'f29', '18*']",sel_uct,dec_greedy,djoko_bot,A,18,False,True
326031,30,40,5,3,0,1,1,"['4nwdx,', '6', 'b28', '38', 'b18', '39', 'b28', '19', 'f29', '28', 'f28', '38', 'f19', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,14,False,True
326077,15,0,4,2,1,1,1,"['4nwdx,', '6', 'b29', '38', 'b38', '38*']",sel_uct,dec_greedy,djoko_bot,A,6,False,True
326079,30,15,4,2,1,1,1,"['4nwdx,', '6', 'b28', '37', 'b29', '28', 'b29', '19', 'f18', '28', 'b28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,12,False,True
326090,40,0,5,3,1,1,1,"['4nwdx,', '6', 's28', '28', 'f18', '18*']",sel_uct,dec_greedy,djoko_bot,A,6,False,True
326094,50,40,5,3,1,1,1,"['4nwdx,', '6', 'b28', '37', 'b38', '27', 'f17', '19', 'f19', '18', 'f28', '17', 'f29', '19', 'f19nwdx']",sel_uct,dec_greedy,djoko_bot,A,15,False,True
326098,40,50,5,3,1,1,1,"['4nwdx,', '6', 'b29', '37', 'r19*']",sel_uct,dec_greedy,djoko_bot,B,5,False,True
326123,15,0,2,1,0,0,1,"['4nwdx,', '6', 'b28', '39', 'b28', '28', 'b28', '38', 'b28', '19', 'f19nwdx']",sel_uct,dec_greedy,djoko_bot,A,11,False,True
326125,30,15,2,1,0,0,1,"['4nwdx,', '6', 'b38', '19', 'r29nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,True
326127,40,30,2,1,0,0,1,"['4nwdx,', '6', 'b29', '38', 'b39', '18', 'r18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,True
326129,50,40,2,1,0,0,1,"['4nwdx,', '6', 'b29', '39', 'b38', '28', 'f38', '29', 'f29', '18', 'f29nwdx']",sel_uct,dec_greedy,djoko_bot,A,11,False,True
326131,50,40,2,1,0,0,1,"['4nwdx,', '6', 's28', '28', 'y18', '17', 'f38', '38', 'b19', '19', 'f17', '38', 'm28', '29', 's28', '38', 'b18', '18*']",sel_uct,dec_greedy,djoko_bot,A,18,False,True
326180,15,0,0,1,1,0,1,"['4nwdx,', '6', 'b27', '38', 'b28', '18', 'f38', '29', 'b29', '19*']",sel_uct,dec_greedy,djoko_bot,A,10,False,True
326182,15,30,0,1,1,0,1,"['4nwdx,', '6', 'b38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,True
326202,40,0,1,4,1,0,1,"['4nwdx,', '6', 's19', '38', 'b38', '19*']",sel_uct,dec_greedy,djoko_bot,A,6,False,True
326204,40,30,1,4,1,0,1,"['4nwdx,', '6', 'b29', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,True
326224,15,0,0,0,1,1,1,"['4nwdx,', '6', 'b28', '39', 's28', '29', 's27', '38', 'b38', '18*']",sel_uct,dec_greedy,djoko_bot,A,10,False,True
326251,0,15,1,3,1,1,1,"['4nwdx,', '6', 'b38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,True
326290,15,0,5,5,1,1,1,"['4nwdx,', '6', 's28', '28', 'f18', '18*']",sel_uct,dec_greedy,djoko_bot,A,6,False,True
326335,30,15,2,2,0,0,1,"['4nwdx,', '6', 'b29', '38*']",sel_uct,dec_greedy,djoko_bot,A,4,False,True
326337,30,40,2,2,0,0,1,"['4nwdx,', '6', 'b27', '38', 'b38', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,True
326348,15,30,2,4,0,0,1,"['4nwdx,', '6', 'b28', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,True
326352,50,40,2,4,0,0,1,"['4nwdx,', '6', 'b28', '39*']",sel_uct,dec_greedy,djoko_bot,A,4,False,True
326382,0,15,1,1,0,1,1,"['4nwdx,', '6', 'b28', '37', 'b19', '39', 'b28', '19', 'f29', '38', 'm29', '18', 'f17*']",sel_uct,dec_greedy,djoko_bot,B,13,False,True
326384,0,40,1,1,0,1,1,"['4nwdx,', '6', 'b37', '38', 'b39', '39', 'f19*']",sel_uct,dec_greedy,djoko_bot,B,7,False,True
326400,0,15,1,3,0,1,1,"['4nwdx,', '6', 'b27', '37', 's17', '19', 'f17', '29', 'b18*']",sel_uct,dec_greedy,djoko_bot,B,9,False,True
326402,15,30,1,3,0,1,1,"['4nwdx,', '6', 'b39', '39', 's38', '39', 'b38', '18', 'f18', '28', 'i18', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,12,False,True
326446,30,15,1,1,0,0,1,"['4nwdx,', '6', 'b29', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,True
326454,0,15,3,1,0,0,1,"['4nwdx,', '6', 'b28', '38', 's37', '38', 'b28', '29', 'f38', '19', 'f19', '18', 'r18', '19', 'r39', '38', 'b38', '28', 'b28', '38', 'b19', '38', 'b39', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,24,False,True
326506,0,15,0,0,1,0,1,"['4nwdx,', '6', 'b28', '39', 'b39', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,True
326508,15,30,0,0,1,0,1,"['4nwdx,', '6', 'b29', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,True
326526,50,40,2,0,1,0,1,"['4nwdx,', '6', 'b29', '39', 's27', '18', 'f38', '18', 'f27', '19', 'f29', '18', 'f29', '19*']",sel_uct,dec_greedy,djoko_bot,A,14,False,True
326538,15,30,4,0,1,0,1,"['4nwdx,', '6', 's37', '29', 'f28', '19', 'f18', '38', 'b39', '17', 'f18', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,12,False,True
326540,30,40,4,0,1,0,1,"['4nwdx,', '6', 'b27', '38', 's38nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,True
326559,40,0,4,4,1,0,1,"['4nwdx,', '6', 'b18', '29', 'b38', '18*']",sel_uct,dec_greedy,djoko_bot,A,6,False,True
326582,15,30,1,1,0,0,1,"['4nwdx,', '6', 'b29', '38', 'b29', '28', 'f18', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,True
326620,30,40,3,3,0,0,1,"['4nwdx,', '6', 'b28', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,True
326634,15,30,4,4,0,0,1,"['4nwdx,', '6', 'b28', '38', 'b37', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,True
326644,0,15,0,0,0,1,1,"['4nwdx,', '6', 'b38', '18', 'r28', '18', 'f38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,True
326676,40,0,2,2,0,1,1,"['4nwdx,', '6', 'b27', '39', 'b28', '28', 'f29', '17*']",sel_uct,dec_greedy,djoko_bot,A,8,False,True
326687,15,0,3,3,0,1,1,"['4nwdx,', '6', 'b29', '37', 'b39', '27', 'f28', '38', 'z19', '38', 's37', '18', 'f29', '18', 'f18', '37', 'b39', '18*']",sel_uct,dec_greedy,djoko_bot,A,18,False,True
326709,15,0,5,5,0,1,1,"['4nwdx,', '6', 'b39', '38', 'b39', '18*']",sel_uct,dec_greedy,djoko_bot,A,6,False,True
326711,30,15,5,5,0,1,1,"['4nwdx,', '6', 'b18', '27', 'v29', '18', 'f39*']",sel_uct,dec_greedy,djoko_bot,B,7,False,True
326720,2,1,6,6,0,1,1,"['6nwdx,', '6', '19', 'f39', '37*']",sel_uct,dec_greedy,djoko_bot,A,5,False,True
326730,40,0,0,0,1,1,1,"['4nwdx,', '6', 'b29', '39*']",sel_uct,dec_greedy,djoko_bot,A,4,False,True
326764,15,30,2,4,1,1,1,"['4nwdx,', '6', 'b29', '37', 'b29', '28', 'f18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,True
326766,40,30,2,4,1,1,1,"['4nwdx,', '6', 'f28', '18*']",sel_uct,dec_greedy,djoko_bot,A,4,False,True
326795,40,50,0,0,0,0,1,"['4nwdx,', '6', 'b28', '38', 'b29', '37', 'm28', '28', 's39', '38', 'b38', '38', 'b38', '29', 'b18', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,16,False,True
326797,40,50,0,0,0,0,1,"['4nwdx,', '6', 'b28', '38', 'b28', '39', 'b38', '18', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,9,False,True
326814,40,30,1,1,0,0,1,"['4nwdx,', '6', 'b28', '38', 'b29', '38', 'b38', '27nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,True
326837,15,0,4,2,0,0,1,"['4nwdx,', '6', 'b39', '38', 's28', '18*']",sel_uct,dec_greedy,djoko_bot,A,6,False,True
326853,40,30,5,3,0,0,1,"['4nwdx,', '6', 'b29', '38', 'b18nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,True
326859,40,50,5,3,0,0,1,"['4nwdx,', '6', 'b28', '39', 'b37', '17', 'f29', '17', 'f18', '38', 'b39', '19', 'u38', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,14,False,True
326868,15,0,0,1,1,0,1,"['4nwdx,', '6', 'b38', '19', 'f18', '39', 'b29', '29', 'b39', '38', 'b28', '38', 'm39nwdx']",sel_uct,dec_greedy,djoko_bot,A,13,False,True
326870,15,30,0,1,1,0,1,"['4nwdx,', '6', 'b18', '29', 's18*']",sel_uct,dec_greedy,djoko_bot,B,5,False,True
326872,30,40,0,1,1,0,1,"['4nwdx,', '6', 'b39', '38', 'b38nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,True
326886,40,30,0,3,1,0,1,"['4nwdx,', '6', 'b27', '39', 'b17', '38', 's19', '19*']",sel_uct,dec_greedy,djoko_bot,A,8,False,True
326898,40,30,2,3,1,0,1,"['4nwdx,', '6', 'b28', '38', 'f39', '18', 'f17', '37', 'b37', '28', 'i17', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,12,False,True
326919,30,15,4,5,1,0,1,"['4nwdx,', '6', 'b39', '39', 'b28', '39', 'b37', '18', 'f39', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,10,False,True
326941,4,5,6,6,1,0,1,"['5nwdx,', '6', '39', 'b39', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,False,True
326951,30,15,0,0,1,1,1,"['4nwdx,', '6', 'b28', '38', 'b38', '28', 'b19', '29', 'b29nwdx']",sel_uct,dec_greedy,djoko_bot,A,9,False,True
326964,40,30,1,1,1,1,1,"['4nwdx,', '6', 'b39', '37', 'b28', '29', 'f39', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,True
326972,15,0,3,1,1,1,1,"['4nwdx,', '6', 'b18', '29', 's29', '27', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,7,False,True
327005,40,0,0,1,0,0,1,"['4nwdx,', '6', 'b27', '38', 'b39', '17', 'f38nwdx']",sel_uct,dec_greedy,djoko_bot,A,7,False,True
327015,30,15,1,2,0,0,1,"['4nwdx,', '6', 'b27', '39', 'b38', '17*']",sel_uct,dec_greedy,djoko_bot,A,6,False,True
327017,40,30,1,2,0,0,1,"['4nwdx,', '6', 'b27', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,True
327024,15,0,2,3,0,0,1,"['4nwdx,', '6', 'b18', '28', 'b19', '39', 'm18nwdx']",sel_uct,dec_greedy,djoko_bot,A,7,False,True
327053,15,0,1,1,0,1,1,"['4nwdx,', '6', 'b28', '38', 'b38', '28', 'f39', '18', 'f38', '18*']",sel_uct,dec_greedy,djoko_bot,A,10,False,True
327066,0,15,3,1,0,1,1,"['4nwdx,', '6', 'b28', '39', 'b39', '17', 'f18', '39', 's38*']",sel_uct,dec_greedy,djoko_bot,B,9,False,True
327091,15,30,5,3,0,1,1,"['4nwdx,', '6', 'b28', '39', 'b39', '17*']",sel_uct,dec_greedy,djoko_bot,A,6,False,True
327095,50,40,5,3,0,1,1,"['4nwdx,', '6', 'b29', '38', 's38', '18', 'r29', '19', 'f18', '29', 'r28', '29', 'b29', '39', 's28', '38*']",sel_uct,dec_greedy,djoko_bot,A,16,False,True
327105,15,30,1,0,1,1,1,"['4nwdx,', '6', 'b37', '39', 'b39', '29', 'f39', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,True
327117,30,40,2,1,1,1,1,"['4nwdx,', '6', 'b28', '38', 'b28', '39*']",sel_uct,dec_greedy,djoko_bot,A,6,False,True
