,Points_A,Points_B,Games_A,Games_B,Sets_A,Sets_B,Serving_Player,Ralley,Sel_Pol,Dec_Pol,Opponent,Point_Winner,rally_length,1st_serve,deuce_side
324985,0,0,5,4,1,0,1,"['4nwdx,', '5', '18', 'f38', '18', 'f19', '38', 'b28', '38*']",sel_uct,dec_greedy,djoko_bot,A,9,False,False
324989,40,15,5,4,1,0,1,"['4nwdx,', '6', 'f38', '19', 'r29', '28', 'f29', '27', 'f37', '28*']",sel_uct,dec_greedy,djoko_bot,A,10,False,False
324997,0,0,0,1,0,0,1,"['6nwdx,', '5', '27', 'f17', '39', 'b18*']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
325001,40,15,0,1,0,0,1,"['4nwdx,', '6', 'f28', '19', 'f38', '38', 'b38', '39', 'b17', '18*']",sel_uct,dec_greedy,djoko_bot,A,10,False,False
325047,0,0,2,2,0,1,1,"['4nwdx,', '5', '18', 'f17', '18', 'f29', '37', 'm19', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,False,False
325055,0,0,3,3,0,1,1,"['4nwdx,', '4', '18', 'r18', '19', 'f19', '37', 'b37', '38', 'b18', '28', 'b28', '38', 's38', '28', 'f38', '39', 'm37', '28', 'f38', '28', 'b29', '19', 'f38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,25,False,False
325083,0,30,0,1,1,1,1,"['4nwdx,', '6', 'f39', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
325117,30,30,1,2,1,1,1,"['4nwdx,', '6', 'f28', '19', 'f29*']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
325133,0,0,3,4,1,1,1,"['6nwdx,', '4', '39', 'm28', '19', 'f29', '19', 'f27', '38', 'b39', '28', 'b28', '37', 'f38', '18', 'f18', '38', 'b38nwdx']",sel_uct,dec_greedy,djoko_bot,A,18,False,False
325137,30,30,3,4,1,1,1,"['4nwdx,', '6', 'f28', '19*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
325139,40,40,3,4,1,1,1,"['4nwdx,', '6', 'f28', '18*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
325179,15,15,3,2,0,0,1,"['4nwdx,', '6', 'f38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
325183,40,40,3,2,0,0,1,"['4nwdx,', '6', 'f27', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
325211,40,15,4,5,0,0,1,"['4nwdx,', '6', 'f29', '29', 'f18', '18*']",sel_uct,dec_greedy,djoko_bot,A,6,False,False
325222,15,15,5,6,0,0,1,"['4nwdx,', '6', 'f39', '19', 'f28', '29', 'b29', '27', 'f38', '19', 'f39*']",sel_uct,dec_greedy,djoko_bot,B,11,False,False
325226,40,40,5,6,0,0,1,"['4nwdx,', '6', 'f27', '38', 's38', '39*']",sel_uct,dec_greedy,djoko_bot,A,6,False,False
325234,40,40,5,6,0,0,1,"['4nwdx,', '6', 'f28', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
325255,15,15,1,0,0,1,1,"['4nwdx,', '6', 'f18', '29', 'f38', '18*']",sel_uct,dec_greedy,djoko_bot,A,6,False,False
325279,0,0,2,3,0,1,1,"['4nwdx,', '5', '18', 'f38nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
325289,0,0,4,3,0,1,1,"['5nwdx,', '6', '39', 'b39', '39', 'b19nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,False,False
325321,30,0,1,2,1,1,1,"['4nwdx,', '6', 'f27', '39*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
325329,0,0,2,3,1,1,1,"['4nwdx,', '4', '18', 'f29', '18', 'f29', '19', 'r38', '18', 'f39', '38', 'b38', '18', 'f18', '18', 'r27', '19', 'f28', '29', 'f38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,21,False,False
325333,30,30,2,3,1,1,1,"['4nwdx,', '6', 'f28', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
325339,0,0,3,4,1,1,1,"['6nwdx,', '6', '19', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
325341,0,30,3,4,1,1,1,"['4nwdx,', '6', 'f28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
325343,30,30,3,4,1,1,1,"['4nwdx,', '6', 'f28', '18*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
325363,40,15,1,1,0,0,1,"['4nwdx,', '6', 'f38', '19', 'f39', '39', 'b38', '19', 'f39', '17', 'f19', '17', 'r28', '38', 'b39*']",sel_uct,dec_greedy,djoko_bot,B,15,False,False
325367,40,40,1,1,0,0,1,"['4nwdx,', '6', 'f29', '29', 'f18', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
325377,15,15,2,2,0,0,1,"['4nwdx,', '6', 'f39', '17', 'f39', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
325388,0,0,2,4,0,0,1,"['4nwdx,', '6', '19', 'f27', '28', 'f18', '28', 'f29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,False,False
325420,30,0,5,5,0,0,1,"['4nwdx,', '6', 'f27', '38*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
325480,30,0,3,4,0,1,1,"['4nwdx,', '6', 'f27', '39*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
325514,40,15,0,1,1,1,1,"['4nwdx,', '6', 'f28', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
325521,0,0,1,2,1,1,1,"['6nwdx,', '6', '18', 'f19', '29', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
325545,0,0,3,4,1,1,1,"['4nwdx,', '5', '18', 'f18', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
325570,0,0,0,1,0,0,1,"['6nwdx,', '5', '28', 'b29', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
325586,30,30,1,2,0,0,1,"['4nwdx,', '6', 'f39', '19', 'f18', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
325596,15,15,2,3,0,0,1,"['4nwdx,', '6', 'f29', '29', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,False
325604,0,0,3,4,0,0,1,"['6nwdx,', '4', '39', 'b39', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
325608,30,30,3,4,0,0,1,"['4nwdx,', '6', 'f38', '18*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
325610,40,40,3,4,0,0,1,"['4nwdx,', '6', 'r28', '19', 'r29', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
325622,40,40,4,5,0,0,1,"['4nwdx,', '6', 'f27', '38', 'b28', '38*']",sel_uct,dec_greedy,djoko_bot,A,6,False,False
325663,30,30,1,2,1,0,1,"['4nwdx,', '6', 'f37', '39', 'b38', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
325679,40,40,2,3,1,0,1,"['4nwdx,', '6', 'f27', '38', 'f38', '18', 'f18', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
325693,40,40,3,4,1,0,1,"['4nwdx,', '6', 'f18', '27', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
325702,0,0,4,5,1,0,1,"['4nwdx,', '6', '19', 'f17*']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
325704,15,15,4,5,1,0,1,"['4nwdx,', '6', 'f29', '28', 's38', '27', 'f19', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
325712,40,40,4,5,1,0,1,"['4nwdx,', '6', 'f18', '29', 'f38', '17', 'f28', '17', 'f39', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,10,False,False
325734,3,3,6,6,1,0,1,"['4nwdx,', '6', 'f27', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
325738,5,5,6,6,1,0,1,"['4nwdx,', '6', 'f28', '19', 'f18', '39', 'b38', '19', 'f38', '19', 'f28', '28', 'b28', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,14,False,False
325749,0,30,0,1,0,0,1,"['4nwdx,', '6', 'f28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
325757,0,0,0,3,0,0,1,"['6nwdx,', '5', '28', 'f28', '29', 'b29', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,False,False
325759,15,15,0,3,0,0,1,"['4nwdx,', '6', 'f18', '29', 'f38', '17', 'f18', '18*']",sel_uct,dec_greedy,djoko_bot,A,8,False,False
325769,0,0,1,4,0,0,1,"['6nwdx,', '4', '39', 'b39', '37', 'b18', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,False,False
325804,30,0,0,0,0,1,1,"['4nwdx,', '6', 'f27', '39', 'b19', '37', 'b37', '18', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,9,False,False
325837,15,15,3,3,0,1,1,"['4nwdx,', '6', 'f27', '38', 'b37', '28', 'b38', '29', 'b19*']",sel_uct,dec_greedy,djoko_bot,B,9,False,False
325901,0,30,0,1,0,1,1,"['4nwdx,', '6', 'f38', '19', 'r29', '29', 'f19*']",sel_uct,dec_greedy,djoko_bot,B,7,False,False
325903,15,40,0,1,0,1,1,"['4nwdx,', '6', 'f37', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
325921,15,15,0,5,0,1,1,"['4nwdx,', '6', 'f38', '17*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
325930,0,0,0,1,0,0,1,"['4nwdx,', '6', '19', 'f38', '19', 'f17', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,False,False
325932,15,15,0,1,0,0,1,"['4nwdx,', '6', 'f28', '18', 'f17', '18', 'f18', '18', 'f38', '17', 'f18', '18', 'f18', '28', 'v18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,16,False,False
325958,40,40,1,4,0,0,1,"['4nwdx,', '6', 'f27', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
325960,40,40,1,4,0,0,1,"['4nwdx,', '6', 'f38', '19', 'f28', '17', 'f39*']",sel_uct,dec_greedy,djoko_bot,B,7,False,False
326004,30,30,1,3,0,1,1,"['4nwdx,', '6', 'f27', '39', 's28', '28', 'f29', '28', 'f38', '38*']",sel_uct,dec_greedy,djoko_bot,A,10,False,False
326014,30,0,3,3,0,1,1,"['4nwdx,', '6', 'f28', '17', 'f38nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,False
326028,30,0,5,3,0,1,1,"['4nwdx,', '6', 'f37', '38', 's39', '38', 'b29nwdx']",sel_uct,dec_greedy,djoko_bot,A,7,False,False
326063,40,15,3,1,1,1,1,"['4nwdx,', '6', 'f27', '39', 'b39nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,False
326078,30,0,4,2,1,1,1,"['4nwdx,', '6', 'f29', '27*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
326087,0,0,5,3,1,1,1,"['4nwdx,', '6', '19', 'f28', '39', 'b38', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,False,False
326093,40,40,5,3,1,1,1,"['4nwdx,', '6', 'f37', '39', 's28', '18', 'f39', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
326095,40,40,5,3,1,1,1,"['4nwdx,', '6', 'f28', '19', 'r28', '28', 's29', '28', 'f37', '38', 'b38', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,12,False,False
326097,40,40,5,3,1,1,1,"['4nwdx,', '6', 'f27', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
326122,0,0,2,1,0,0,1,"['6nwdx,', '4', '38', 'b19nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
326124,15,15,2,1,0,0,1,"['4nwdx,', '6', 'f29', '27', 'b28', '38', 's39', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
326128,40,40,2,1,0,0,1,"['4nwdx,', '6', 'f38', '18', 'f19', '29', 'f19', '37', 'b29', '37', 'f39', '18', 'r29', '17', 'f17', '18', 'o28', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,18,False,False
326130,40,40,2,1,0,0,1,"['4nwdx,', '6', 'f29', '28', 's27', '28', 'f17', '18', 'v19', '27', 'f38', '38', 's19', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,14,False,False
326144,40,40,3,2,0,0,1,"['4nwdx,', '6', 'f28', '19', 'f18', '38', 's38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
326154,0,0,4,3,0,0,1,"['6nwdx,', '6', '18', 'f28', '38*']",sel_uct,dec_greedy,djoko_bot,A,5,False,False
326158,30,30,4,3,0,0,1,"['4nwdx,', '6', 'f29', '29', 'b38', '37', 'b38', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
326168,0,0,5,4,0,0,1,"['4nwdx,', '4', '19', 'f17', '28', 'f38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,False,False
326179,0,0,0,1,1,0,1,"['6nwdx,', '5', '28', 'b37', '28', 'b39', '37', 'b17', '19', 'f39', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,False,False
326181,15,15,0,1,1,0,1,"['4nwdx,', '6', 'f28', '17', 'f18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
326183,15,40,0,1,1,0,1,"['4nwdx,', '6', 'f19', '19', 'f28', '29', 'b29', '38', 'b38', '19', 'f28', '38', 'b37', '27', 'f18', '39', 'b28', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,18,False,False
326201,30,0,1,4,1,0,1,"['4nwdx,', '6', 'f27', '38*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
326217,40,15,2,5,1,0,1,"['4nwdx,', '6', 'f37', '39', 'f17', '19', 'f19', '39', 'b38', '18', 'f28', '18', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,13,False,False
326223,0,0,0,0,1,1,1,"['6nwdx,', '4', '39', 's38', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
326252,0,30,1,3,1,1,1,"['4nwdx,', '6', 'f28', '18', 'f29', '19', 'f18', '29', 'b29', '37', 'b38', '29', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,13,False,False
326268,0,0,3,3,1,1,1,"['4nwdx,', '4', '18', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
326270,30,0,3,3,1,1,1,"['4nwdx,', '6', 'f38', '19', 'f17', '18*']",sel_uct,dec_greedy,djoko_bot,A,6,False,False
326278,15,15,4,4,1,1,1,"['4nwdx,', '6', 'f29', '29', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,False
326324,30,0,1,1,0,0,1,"['4nwdx,', '6', 'f19', '18', 'f39', '17', 'f38nwdx']",sel_uct,dec_greedy,djoko_bot,A,7,False,False
326351,40,40,2,4,0,0,1,"['4nwdx,', '6', 'f37', '38', 'b18nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,False
326360,15,15,3,5,0,0,1,"['4nwdx,', '6', 'f28', '18', 'f38', '17', 'f29', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
326362,40,15,3,5,0,0,1,"['4nwdx,', '6', 'f38', '18', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,False
326385,15,40,1,1,0,1,1,"['4nwdx,', '6', 'f38', '18*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
326422,0,0,3,5,0,1,1,"['6nwdx,', '6', '18', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
326426,40,15,3,5,0,1,1,"['4nwdx,', '6', 'f28', '17', 'f27', '29', 'f29', '19', 'f29nwdx']",sel_uct,dec_greedy,djoko_bot,A,9,False,False
326455,0,30,3,1,0,0,1,"['4nwdx,', '6', 'f28', '17', 'f39', '27', 'f17', '27nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
326457,15,40,3,1,0,0,1,"['4nwdx,', '6', 'f37', '39', 's28', '39', 'f18', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
326470,40,40,3,3,0,0,1,"['4nwdx,', '6', 'f38', '19*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
326495,30,0,5,5,0,0,1,"['4nwdx,', '6', 'f18', '28', 'f19nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,False
326507,15,15,0,0,1,0,1,"['4nwdx,', '6', 'f28', '18*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
326519,15,15,2,0,1,0,1,"['4nwdx,', '6', 'f28', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
326521,40,15,2,0,1,0,1,"['4nwdx,', '6', 'f37', '39*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
326523,40,40,2,0,1,0,1,"['4nwdx,', '6', 'f27', '38', 'b38*']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
326525,40,40,2,0,1,0,1,"['4nwdx,', '6', 'f28', '19', 'f19', '37', 'b28', '39', 's28nwdx']",sel_uct,dec_greedy,djoko_bot,A,9,False,False
326535,0,0,4,0,1,0,1,"['6nwdx,', '5', '29', 'l29', '38', 'b29nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,False,False
326549,0,30,4,2,1,0,1,"['4nwdx,', '6', 'f28', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
326558,30,0,4,4,1,0,1,"['4nwdx,', '6', 'f29', '27', 'b29', '17', 'f29', '19', 'v19nwdx']",sel_uct,dec_greedy,djoko_bot,A,9,False,False
326569,0,0,0,0,0,0,1,"['4nwdx,', '5', '19', 'f17', '19', 'f29nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,False,False
326571,30,0,0,0,0,0,1,"['4nwdx,', '6', 'f29', '28', 's29', '18', 'f19', '29', 'f39', '19', 'f39', '29', 'f39', '38*']",sel_uct,dec_greedy,djoko_bot,A,14,False,False
326587,40,40,1,1,0,0,1,"['4nwdx,', '6', 'f29', '28', 's29', '18', 'r19', '29', 'f19', '19', 'f28*']",sel_uct,dec_greedy,djoko_bot,B,11,False,False
326623,40,40,3,3,0,0,1,"['4nwdx,', '6', 'f28', '18', 'f38', '19', 'f39', '38', 'z38', '19', 'f19', '28', 's19', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,14,False,False
326645,0,30,0,0,0,1,1,"['4nwdx,', '6', 'f38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
326651,40,40,0,0,0,1,1,"['4nwdx,', '6', 'f28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
326675,30,0,2,2,0,1,1,"['4nwdx,', '6', 'f29', '29', 'f38', '18*']",sel_uct,dec_greedy,djoko_bot,A,6,False,False
326686,0,0,3,3,0,1,1,"['4nwdx,', '6', '18', 'f27', '37', 'b39*']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
326690,30,30,3,3,0,1,1,"['4nwdx,', '6', 'f28', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
326702,30,30,4,4,0,1,1,"['4nwdx,', '6', 'f38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
326742,40,15,1,1,1,1,1,"['4nwdx,', '6', 'f38', '17', 'f17', '27', 'b28', '39', 'b18nwdx']",sel_uct,dec_greedy,djoko_bot,A,9,False,False
326750,0,30,2,2,1,1,1,"['4nwdx,', '6', 'f28', '18', 'f28', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
326773,0,0,3,5,1,1,1,"['6nwdx,', '5', '28', 'f18', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
326796,40,40,0,0,0,0,1,"['4nwdx,', '6', 'f37', '38', 'b38', '19', 'f18', '29', 'f39', '38', 'b19', '29', 'b17', '38', 's28', '39', 's38', '28', 'f18', '29', 's39', '19*']",sel_uct,dec_greedy,djoko_bot,A,22,False,False
326856,40,40,5,3,0,0,1,"['4nwdx,', '6', 'f37', '38', 's38', '37', 'z39', '18', 'f29', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,10,False,False
326869,15,15,0,1,1,0,1,"['4nwdx,', '6', 'f18', '27nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
326881,0,0,0,3,1,0,1,"['6nwdx,', '4', '39', 'b19', '18', 'v29', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,False,False
326883,0,30,0,3,1,0,1,"['4nwdx,', '6', 'f38', '17', 'f28', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
326895,15,15,2,3,1,0,1,"['4nwdx,', '6', 'f29', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
326897,40,15,2,3,1,0,1,"['4nwdx,', '6', 'f38', '18*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
326918,30,0,4,5,1,0,1,"['4nwdx,', '6', 'f37', '38', 'b38nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,False
326920,30,30,4,5,1,0,1,"['4nwdx,', '6', 'f27', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
326930,0,30,6,5,1,0,1,"['4nwdx,', '6', 'f17', '27nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
326942,4,6,6,6,1,0,1,"['4nwdx,', '6', 'f28', '19', 'f29', '17', 'f19', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
326946,7,7,6,6,1,0,1,"['4nwdx,', '6', 'f28', '19', 'f29', '17', 'f18', '38', 'y19', '19', 'f17', '38*']",sel_uct,dec_greedy,djoko_bot,A,12,False,False
326948,0,0,0,0,1,1,1,"['4nwdx,', '5', '18', 'r17', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
326959,0,0,1,1,1,1,1,"['4nwdx,', '6', '19', 'f27', '39', 'b29', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,False,False
326961,30,0,1,1,1,1,1,"['4nwdx,', '6', 'f28', '17*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
326982,0,0,4,2,1,1,1,"['6nwdx,', '5', '29', 'f29', '28', 'b39', '29', 'f29', '28', 'b39', '17', 'f18', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,13,False,False
327027,30,30,2,3,0,0,1,"['4nwdx,', '6', 'f37', '38', 'b39', '38', 's29', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
327054,30,0,1,1,0,1,1,"['4nwdx,', '6', 'f19', '19', 'r19', '39', 'b19', '18*']",sel_uct,dec_greedy,djoko_bot,A,8,False,False
327080,15,15,3,3,0,1,1,"['4nwdx,', '6', 'f29', '28', 's17', '29', 'f38', '39', 'b38', '28', 'f38', '37', 'b39', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,14,False,False
327082,40,15,3,3,0,1,1,"['4nwdx,', '6', 'f37', '37', 'b38', '19', 'f19', '38', 'b27', '28', 'f28', '19', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,13,False,False
327090,0,30,5,3,0,1,1,"['4nwdx,', '6', 'f38', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
327128,30,30,2,3,1,1,1,"['4nwdx,', '6', 'f37', '38*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
327207,15,15,3,2,0,0,1,"['4nwdx,', '6', 'f29', '28', 's28', '27*']",sel_uct,dec_greedy,djoko_bot,A,6,False,False
327222,40,40,4,3,0,0,1,"['4nwdx,', '6', 'f29', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
327237,40,40,4,5,0,0,1,"['4nwdx,', '6', 'f29', '29', 'b18', '29', 'f18', '18', 'f28', '18', 'r29nwdx']",sel_uct,dec_greedy,djoko_bot,A,11,False,False
327246,0,0,0,1,0,1,1,"['4nwdx,', '4', '19', 'f38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
327250,30,30,0,1,0,1,1,"['4nwdx,', '6', 'f27', '38*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
327252,40,40,0,1,0,1,1,"['4nwdx,', '6', 'f28', '18', 'f19', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
327254,40,40,0,1,0,1,1,"['4nwdx,', '6', 'f27', '38', 'm19*']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
327256,40,40,0,1,0,1,1,"['4nwdx,', '6', 'f28', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
327283,30,30,3,2,0,1,1,"['4nwdx,', '6', 'f28', '19*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
327293,30,0,5,2,0,1,1,"['4nwdx,', '6', 'f17', '29', 'f19', '27', 'f28', '18*']",sel_uct,dec_greedy,djoko_bot,A,8,False,False
327303,0,0,0,1,1,1,1,"['4nwdx,', '6', '19', 'f28', '38', 'b28', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,False,False
327343,0,0,0,0,0,0,1,"['6nwdx,', '4', '38', 'b37', '27', 'f29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,False,False
327347,40,15,0,0,0,0,1,"['4nwdx,', '6', 'f19', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
327353,0,0,1,1,0,0,1,"['6nwdx,', '5', '29', 'f38', '28', 'f27', '39', 'b18', '39', 'b39', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,False,False
327355,30,0,1,1,0,0,1,"['4nwdx,', '6', 'f28', '19*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
327395,30,0,5,5,0,0,1,"['4nwdx,', '6', 'f28', '19*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
327413,2,2,6,6,0,0,1,"['4nwdx,', '6', 'f38', '18*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
327450,15,40,3,1,0,1,1,"['4nwdx,', '6', 'f38', '18', 'f29', '17', 'f18', '39', 'b17', '28', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,11,False,False
327458,0,0,4,2,0,1,1,"['6nwdx,', '4', '39', 'b18', '28', 'b39*']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
327460,15,15,4,2,0,1,1,"['4nwdx,', '6', 'f29', '29', 'f18', '19', 'f18', '37', 's28', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,10,False,False
327489,40,40,0,1,1,1,1,"['4nwdx,', '6', 'f28', '18*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
327491,40,40,0,1,1,1,1,"['4nwdx,', '6', 'f28', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
327550,30,30,4,5,1,1,1,"['4nwdx,', '6', 'f29', '28', 'r39', '37', 'b29', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
327558,0,0,0,1,0,0,1,"['6nwdx,', '5', '29', 'b39', '29', 'f39', '27', 'f18', '38', 's38', '27', 'f29', '28', 'b28', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,15,False,False
327571,40,15,0,3,0,0,1,"['4nwdx,', '6', 'f28', '18*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
327582,15,40,1,4,0,0,1,"['4nwdx,', '6', 'f38', '17', 'f28', '28', 'b38', '39', 'b38', '19', 'f29', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,12,False,False
327593,40,40,0,0,0,1,1,"['4nwdx,', '6', 'f27', '39', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,False
