,Points_A,Points_B,Games_A,Games_B,Sets_A,Sets_B,Serving_Player,Ralley,Sel_Pol,Dec_Pol,Opponent,Point_Winner,rally_length,1st_serve,deuce_side
324578,40,30,2,2,0,0,1,"['4', 'f28', '39', 'b27', '18*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
324585,0,15,3,3,0,0,1,"['4', 'f29', '39', 'b29', '38', 'b29', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,True
324587,30,15,3,3,0,0,1,"['4', 'r29', '37', 'b19nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
324595,0,15,4,4,0,0,1,"['4', 'f18', '39', 'm29', '27', 'f28', '29', 'b38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,True
324599,40,30,4,4,0,0,1,"['4', 'f29', '38', 'b19', '38*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
324606,15,0,5,5,0,0,1,"['4', 'f29', '37', 'b38nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
324622,0,15,0,0,0,1,1,"['4', 'f27', '28', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,4,True,True
324626,40,30,0,0,0,1,1,"['4', 'r29', '39', 'b17nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
324651,30,15,2,2,0,1,1,"['4', 'r28', '18', 'f39*']",sel_uct,dec_greedy,djoko_bot,B,4,True,True
324666,40,30,3,3,0,1,1,"['4', 'f39', '38', 'b38', '28', 'b28', '19*']",sel_uct,dec_greedy,djoko_bot,A,7,True,True
324674,0,15,5,3,0,1,1,"['4', 'f29', '37', 'b39', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
324694,0,40,0,1,1,1,1,"['4', 'f18', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
324708,15,30,1,2,1,1,1,"['4', 'f18', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
324710,40,30,1,2,1,1,1,"['4', 'f28', '38', 'b39', '19', 'f17', '39', 'b37', '27', 'f18', '17', 'l38', '17', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,14,True,True
324720,15,30,2,3,1,1,1,"['4', 'f19', '38', 'b28', '29', 'b29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,True
324724,50,40,2,3,1,1,1,"['4', 'f18', '39', 'f39', '39', 'b38', '19', 'f39', '18', 'f17nwdx']",sel_uct,dec_greedy,djoko_bot,A,10,True,True
324741,15,0,4,5,1,1,1,"['4', 'f28', '37', 'b29nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
324743,15,30,4,5,1,1,1,"['4', 'f28', '39', 'b38', '29', 'b28', '39', 's29', '39', 'b19', '38', 'b18', '38', 's38', '28', 'f39', '19', 'f38*']",sel_uct,dec_greedy,djoko_bot,B,18,True,True
324752,0,15,1,0,0,0,1,"['4', 'f29', '39', 's18', '17', 'f38', '28', 'f17', '39', 'b17', '19', 'f19', '38', 'b38', '19', 'r27', '38', 's29', '39', 'b39', '29', 'b38', '37', 'b38', '29', 'f19', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,27,True,True
324761,15,0,2,1,0,0,1,"['4', 'r27', '18', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
324763,40,0,2,1,0,0,1,"['4', 'f27', '28', 'b29', '29', 'b39', '28', 'f18', '38', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,10,True,True
324765,40,30,2,1,0,0,1,"['4', 'f28', '37', 'b38', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
324772,0,15,3,2,0,0,1,"['4', 'f38', '18', 'f38', '27', 'b39*']",sel_uct,dec_greedy,djoko_bot,B,6,True,True
324788,0,40,5,2,0,0,1,"['4', 'r29', '38', 'b39', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
324799,30,15,0,0,1,0,1,"['4', 'f29', '39', 's38', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
324803,50,40,0,0,1,0,1,"['4', 'f29', '38', 's39', '38', 'b39', '38', 'b18', '38', 'b38', '28', 'f19', '28', 'b39', '19', 'f29', '39', 'b18', '19*']",sel_uct,dec_greedy,djoko_bot,A,19,True,True
324828,40,0,2,2,1,0,1,"['4', 'f29', '38', 'y18', '38', 'b28', '27', 'u39', '38*']",sel_uct,dec_greedy,djoko_bot,A,9,True,True
324834,0,15,3,3,1,0,1,"['4', 'f27', '28', 'f19', '39', 'b39', '18', 'f37', '28', 'f28', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,True
324838,40,30,3,3,1,0,1,"['4', 'f18', '38', 'b28', '39', 'b39nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,True
324848,30,15,3,5,1,0,1,"['4', 'f28', '37', 'b18', '17*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
324861,30,15,5,5,1,0,1,"['4', 'f18', '38*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
324890,0,15,2,0,0,0,1,"['4', 'f19', '38', 's28', '18', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,6,True,True
324894,30,40,2,0,0,0,1,"['4', 'r18', '38', 'b37nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
324916,0,15,5,1,0,0,1,"['4', 'f18', '38', 'b38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
324918,15,30,5,1,0,0,1,"['4', 'f29', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
324920,30,40,5,1,0,0,1,"['4', 'r17', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
324927,15,0,5,3,0,0,1,"['4', 'f18', '39', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
324938,0,15,0,1,1,0,1,"['4', 'r38', '27', 'b37', '19', 'r39', '18', 'f39', '17', 'f18', '18', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,12,True,True
324944,40,50,0,1,1,0,1,"['4', 'r27', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
324953,15,0,1,2,1,0,1,"['4', 'f17', '38', 'b38', '19*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
324955,30,15,1,2,1,0,1,"['4', 'f17', '38', 'b19', '18', 'f38', '38', 'b38', '38', 'b38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,True
324962,15,0,2,3,1,0,1,"['4', 'f28', '39', 'b28', '18*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
324964,40,0,2,3,1,0,1,"['4', 'r29', '39', 'y19nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
324972,15,0,3,4,1,0,1,"['4', 'f18', '37', 'b19', '29', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,True
324986,15,0,5,4,1,0,1,"['4', 'f28', '38', 'b38', '39', 's38nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,True
324988,30,15,5,4,1,0,1,"['4', 'f18', '39', 'b29', '18', 'f19', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,True
325000,30,15,0,1,0,0,1,"['4', 'f29', '37', 'b39', '18*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
325011,30,40,1,2,0,0,1,"['4', 'f29', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
325020,15,30,1,4,0,0,1,"['4', 'f27', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
325022,30,40,1,4,0,0,1,"['4', 'f29', '37', 's38nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
325041,40,0,1,1,0,1,1,"['4', 'r18', '37', 'f38', '39*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
325058,30,15,3,3,0,1,1,"['4', 'f29', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
325060,40,30,3,3,0,1,1,"['4', 'f18', '39', 'b38', '27', 'f39*']",sel_uct,dec_greedy,djoko_bot,B,6,True,True
325068,15,0,5,3,0,1,1,"['4', 'f18', '38', 's29nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
325070,30,15,5,3,0,1,1,"['4', 'f28', '38', 'b29', '38', 'b28', '38', 's18', '17', 'f39', '37', 'f19*']",sel_uct,dec_greedy,djoko_bot,B,12,True,True
325082,0,15,0,1,1,1,1,"['4', 'f18', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
325126,15,0,1,4,1,1,1,"['4', 'f38', '18', 'f19', '19', 'v28nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,True
325134,0,15,3,4,1,1,1,"['4', 'f29', '37', 'b28', '19', 'f18', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,True
325140,50,40,3,4,1,1,1,"['4', 'f29', '38', 'y17', '38', 'b39', '28', 'b17', '29', 'f28nwdx']",sel_uct,dec_greedy,djoko_bot,A,10,True,True
325142,50,40,3,4,1,1,1,"['4', 'f18', '38', 'b27nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
325169,0,15,2,1,0,0,1,"['4', 'f17', '37', 'b38', '38', 'b17', '18', 'f38*']",sel_uct,dec_greedy,djoko_bot,B,8,True,True
325178,15,0,3,2,0,0,1,"['4', 'r19', '39*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
325180,30,15,3,2,0,0,1,"['4', 'f28', '37', 'b38nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
325186,50,40,3,2,0,0,1,"['4', 'r19', '38', 's19nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
325188,40,50,3,2,0,0,1,"['4', 'r37', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
325198,30,15,3,4,0,0,1,"['4', 'f28', '39', 'b38', '27', 'f28', '29', 'f18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,True
325200,30,40,3,4,0,0,1,"['4', 'f17', '37', 'b18', '37', 'b19', '19', 'f19', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,True
325208,15,0,4,5,0,0,1,"['4', 'f18', '39', 'b39', '18', 'f19nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,True
325210,30,15,4,5,0,0,1,"['4', 'f38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
325225,30,40,5,6,0,0,1,"['4', 'f27', '28', 'b19', '18', 'f17', '18', 'f18', '38', 's38', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,True
325227,40,50,5,6,0,0,1,"['4', 'r27', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
325233,50,40,5,6,0,0,1,"['4', 'f29', '38*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
325237,1,0,6,6,0,0,1,"['6', '38', 'b18', '18*']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
325254,0,15,1,0,0,1,1,"['4', 'f28', '38', 's19*']",sel_uct,dec_greedy,djoko_bot,B,4,True,True
325256,30,15,1,0,0,1,1,"['4', 'f18', '38*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
325258,30,40,1,0,0,1,1,"['4', 'f27', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
325268,15,0,1,2,0,1,1,"['4', 'f27', '28', 'f38', '19*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
325280,15,0,2,3,0,1,1,"['4', 'f18', '39', 'b27', '19', 'f28', '28', 'f17', '19', 'f18', '19', 'r28', '19', 'f17', '28', 'm28', '38', 'b37', '19', 'f27', '17*']",sel_uct,dec_greedy,djoko_bot,A,21,True,True
325292,40,0,4,3,0,1,1,"['4', 'r28', '18', 'r18', '37', 'b38', '29', 'f39', '28', 'f39', '18', 'f19', '38', 's28', '29', 's28', '38', 'b38', '39', 'm28', '39', 'b37', '18*']",sel_uct,dec_greedy,djoko_bot,A,23,True,True
325301,0,15,5,4,0,1,1,"['4', 'r28', '19', 'f18', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
325310,15,0,0,1,1,1,1,"['4', 'f29', '37', 'b39', '18', 'f37', '18', 'f19', '18', 'f17nwdx']",sel_uct,dec_greedy,djoko_bot,A,10,True,True
325314,40,30,0,1,1,1,1,"['4', 'f29', '39', 's29', '18', 'f19', '29', 'f38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,True
325330,0,15,2,3,1,1,1,"['4', 'f29', '38', 'b38', '27', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,6,True,True
325340,0,15,3,4,1,1,1,"['4', 'f17', '38', 'b37', '29', 'f39', '29', 'b18', '37', 'b39', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,True
325342,15,30,3,4,1,1,1,"['4', 'f29', '39', 'm29', '37', 's38nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,True
325352,30,15,0,0,0,0,1,"['4', 'f19', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
325364,40,30,1,1,0,0,1,"['4', 'f29', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
325370,50,40,1,1,0,0,1,"['4', 'r27', '19', 'f29', '38', 'b38nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,True
325378,15,30,2,2,0,0,1,"['4', 'f39', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
325419,15,0,5,5,0,0,1,"['4', 'f38', '19', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
325436,4,3,6,6,0,0,1,"['4', '38', 'b39', '29', 'f29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,True,True
325449,40,0,0,1,0,1,1,"['4', 'f27', '27*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
325458,0,40,2,1,0,1,1,"['4', 'f18', '38', 'b39', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
325471,40,0,2,3,0,1,1,"['4', 'f18', '37*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
325479,15,0,3,4,0,1,1,"['4', 'f17', '39', 'b29', '38', 'b39', '19*']",sel_uct,dec_greedy,djoko_bot,A,7,True,True
325481,30,15,3,4,0,1,1,"['4', 'r29', '38', 'b27', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
325501,15,0,6,5,0,1,1,"['4', 'f38', '17*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
325503,30,15,6,5,0,1,1,"['4', 'f29', '39', 'm18', '18', 'f29', '38', 'b29', '29', 'b39', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,True
325511,15,0,0,1,1,1,1,"['4', 'f18', '38', 's19', '38', 'b39', '18*']",sel_uct,dec_greedy,djoko_bot,A,7,True,True
325513,40,0,0,1,1,1,1,"['4', 'f17', '38*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
325515,40,30,0,1,1,1,1,"['4', 'f28', '37', 'b19*']",sel_uct,dec_greedy,djoko_bot,B,4,True,True
325524,30,15,1,2,1,1,1,"['4', 'f28', '39', 'b17', '17*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
325526,40,30,1,2,1,1,1,"['4', 'f18', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
325536,0,15,3,2,1,1,1,"['4', 'f28', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
325546,15,0,3,4,1,1,1,"['4', 'f27', '28', 's29', '18', 'f18', '19*']",sel_uct,dec_greedy,djoko_bot,A,7,True,True
325548,30,15,3,4,1,1,1,"['4', 'f29', '38', 'b38', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
325557,15,0,4,5,1,1,1,"['4', 'f18', '38', 'b39', '38', 's29', '38', 'b37', '28', 'f28', '18', 'f17', '19', 'f38', '18*']",sel_uct,dec_greedy,djoko_bot,A,15,True,True
325575,40,30,0,1,0,0,1,"['4', 'f27', '27', 'f18', '19', 'r17', '17*']",sel_uct,dec_greedy,djoko_bot,A,7,True,True
325583,15,0,1,2,0,0,1,"['4', 'f28', '38', 'b29nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
325585,30,15,1,2,0,0,1,"['4', 'f18', '38', 'b37', '17', 'f38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,True
325595,0,15,2,3,0,0,1,"['4', 'f18', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
325605,0,15,3,4,0,0,1,"['4', 'r18', '38', 'b38*']",sel_uct,dec_greedy,djoko_bot,B,4,True,True
325607,15,30,3,4,0,0,1,"['4', 'f38', '19', 'r29', '38', 's37', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,True
325611,50,40,3,4,0,0,1,"['4', 'r28', '18', 'f19nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
325631,15,0,6,5,0,0,1,"['4', 'f28', '38', 'b38nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
325633,30,15,6,5,0,0,1,"['4', 'f18', '38', 'm28', '37', 's27', '38', 'b19', '29', 'b38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,True
325660,0,15,1,2,1,0,1,"['4', 'f37', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
325676,30,15,2,3,1,0,1,"['4', 'f18', '38*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
325688,0,15,3,4,1,0,1,"['4', 'f28', '38', 'b19', '18', 'f38*']",sel_uct,dec_greedy,djoko_bot,B,6,True,True
325696,50,40,3,4,1,0,1,"['4', 'f18', '39', 's18nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
325703,15,0,4,5,1,0,1,"['4', 'f28', '38', 'b28', '18', 'f38nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,True
325711,50,40,4,5,1,0,1,"['4', 'f27', '29', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
325725,30,15,5,6,1,0,1,"['4', 'f38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
325727,40,30,5,6,1,0,1,"['4', 'f29', '37*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
325729,1,0,6,6,1,0,1,"['6', '38', 'f19nwdx']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
325737,5,4,6,6,1,0,1,"['6', '38', 'b17', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,True
325758,0,15,0,3,0,0,1,"['4', 'f27', '29', 'b28', '17', 'f39*']",sel_uct,dec_greedy,djoko_bot,B,6,True,True
325760,30,15,0,3,0,0,1,"['4', 'f28', '38', 'b38', '38*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
325770,0,15,1,4,0,0,1,"['4', 'r29', '37', 's38', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
325772,30,15,1,4,0,0,1,"['4', 'f29', '37', 'b29', '37', 's38nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,True
325774,40,30,1,4,0,0,1,"['4', 'f29', '37', 's39', '18', 'f28', '39', 'b37', '38', 'b28', '37*']",sel_uct,dec_greedy,djoko_bot,A,11,True,True
325805,40,0,0,0,0,1,1,"['4', 'f29', '38*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
325818,40,30,2,0,0,1,1,"['4', 'f28', '38', 'b38', '37', 's39', '28', 'f19', '19', 'f38', '28', 'b38', '28', 'b28', '29', 'm28', '18', 'f38*']",sel_uct,dec_greedy,djoko_bot,B,18,True,True
325827,15,30,3,1,0,1,1,"['4', 'f29', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
325829,30,40,3,1,0,1,1,"['4', 'f28', '38', 'b39', '19', 'f28', '28', 'b39', '28', 'f18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,True
325847,0,15,3,5,0,1,1,"['4', 'f27', '28', 'f38', '18', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,6,True,True
325849,30,15,3,5,0,1,1,"['4', 'f28', '39', 'b38', '29', 'b39', '18', 'f18', '19', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,10,True,True
325859,15,30,0,0,0,0,1,"['4', 'f27', '28', 'f38', '17', 'f28', '29', 'f19nwdx']",sel_uct,dec_greedy,djoko_bot,A,8,True,True
325870,0,15,0,2,0,0,1,"['4', 'f39', '38', 'b39', '17', 'r28', '38', 'b18', '29', 'b38', '18', 'f38', '38', 'b39', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,15,True,True
325880,15,0,0,4,0,0,1,"['4', 'f28', '39', 's29', '27', 's39', '38', 'b38', '18', 'f17', '19*']",sel_uct,dec_greedy,djoko_bot,A,11,True,True
325888,15,0,1,5,0,0,1,"['4', 'f18', '38*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
325890,15,30,1,5,0,0,1,"['4', 'f27', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
325892,30,40,1,5,0,0,1,"['4', 'f29', '38', 's19', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
325900,0,15,0,1,0,1,1,"['4', 'f17', '38', 'm38', '28', 'f17', '28', 'f28', '28', 'f27', '19', 'r37', '37', 's39', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,15,True,True
325902,15,30,0,1,0,1,1,"['4', 'f37', '18*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
325909,0,15,0,3,0,1,1,"['4', 'f19', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
325911,0,40,0,3,0,1,1,"['4', 'f29', '39', 'm38', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
325920,0,15,0,5,0,1,1,"['4', 'f38', '19', 'f19', '18', 'r38', '17', 'r28', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,True
325931,15,0,0,1,0,0,1,"['4', 'f28', '38*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
325933,15,30,0,1,0,0,1,"['4', 'f28', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
325944,30,15,0,3,0,0,1,"['4', 'f17', '38', 'y18nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
325953,15,0,1,4,0,0,1,"['4', 'f17', '39', 'b38', '19*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
325955,30,15,1,4,0,0,1,"['4', 'f28', '38', 's17', '39*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
325957,40,30,1,4,0,0,1,"['4', 'f18', '38', 's28', '38', 'b39', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,True
325969,15,0,2,5,0,0,1,"['4', 'f18', '38', 's18', '27', 'f17nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,True
325985,30,40,0,0,0,1,1,"['4', 'r39', '19', 'r38nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
326013,15,0,3,3,0,1,1,"['4', 'f18', '38', 'k28nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
326015,30,15,3,3,0,1,1,"['4', 'f28', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
326029,30,15,5,3,0,1,1,"['4', 'r28', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
326033,40,50,5,3,0,1,1,"['4', 'f27', '29', 'f39', '38', 's38', '18', 'f18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,True
326041,15,0,0,0,1,1,1,"['4', 'f29', '39', 's37', '28', 'f18', '39', 'b19nwdx']",sel_uct,dec_greedy,djoko_bot,A,8,True,True
326049,0,15,1,1,1,1,1,"['4', 'f27', '28', 'f38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
326053,40,30,1,1,1,1,1,"['4', 'f19', '38', 'b38', '29', 'f17', '28', 'f39', '39*']",sel_uct,dec_greedy,djoko_bot,A,9,True,True
326060,0,15,3,1,1,1,1,"['4', 'f19', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
326062,30,15,3,1,1,1,1,"['4', 'r28', '18*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
326096,50,40,5,3,1,1,1,"['4', 'f39', '39', 's29', '18', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,True
326100,50,40,5,3,1,1,1,"['4', 'f18', '38*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
326102,50,40,5,3,1,1,1,"['4', 'f29', '38', 'b39', '28', 'b17', '39', 'b39', '29*']",sel_uct,dec_greedy,djoko_bot,A,9,True,True
326109,15,0,0,1,0,0,1,"['4', 'f28', '38', 'b29', '38', 'b18', '18', 'f19', '28', 'f29', '18', 'f38', '29', 'b38', '39', 'b37', '39', 'm38', '18', 'f19', '19', 'f29', '19*']",sel_uct,dec_greedy,djoko_bot,A,23,True,True
326111,15,30,0,1,0,0,1,"['4', 'f17', '37', 'b39', '19', 'f18', '38', 'b19', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,True
326113,30,40,0,1,0,0,1,"['4', 'f18', '38', 's37', '28', 'f17', '39', 'b38', '38', 'b38', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,True
326139,0,15,3,2,0,0,1,"['4', 'f27', '27', 'b28', '27', 'b29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,True
326141,15,30,3,2,0,0,1,"['4', 'r28', '19', 'f29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
326143,40,30,3,2,0,0,1,"['4', 'f29', '38', 'b38', '28', 'b27', '28', 'b38', '28', 's38', '19', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,12,True,True
326147,40,50,3,2,0,0,1,"['4', 'f28', '39', 'b39', '18', 'f18', '18', 'f19', '19', 'f37', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,True
326155,15,0,4,3,0,0,1,"['4', 'f29', '39', 'b37nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
326159,40,30,4,3,0,0,1,"['4', 'f29', '38', 's17', '18', 'f19', '38', 'b38', '18', 'f19', '28', 's38', '17', 'f19', '18*']",sel_uct,dec_greedy,djoko_bot,A,15,True,True
326169,0,15,5,4,0,0,1,"['4', 'f37', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
326171,30,15,5,4,0,0,1,"['4', 'f29', '39', 'b27', '38', 'b28', '18', 'f39', '37', 'b38', '18*']",sel_uct,dec_greedy,djoko_bot,A,11,True,True
326200,15,0,1,4,1,0,1,"['4', 'r28', '19', 'f29', '18', 'l28', '28', 'r38', '19', 'f38', '19', 'f19', '19', 'f18', '38', 'b29', '19', 'f18', '27', 'b38', '19', 'f28', '38', 'b18', '19', 'f29', '28', 'b39', '38', 'b38', '37*']",sel_uct,dec_greedy,djoko_bot,A,31,True,True
326216,30,15,2,5,1,0,1,"['4', 'r28', '19', 'f28', '18', 'f17', '19', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,8,True,True
326226,15,30,0,0,1,1,1,"['4', 'r29', '38', 'f38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
326228,30,40,0,0,1,1,1,"['4', 'f29', '38', 's38', '38', 'b19*']",sel_uct,dec_greedy,djoko_bot,B,6,True,True
326236,15,0,0,2,1,1,1,"['4', 'r29', '37', 'b29', '27', 'f39', '19', 'f38', '19*']",sel_uct,dec_greedy,djoko_bot,A,9,True,True
326238,30,15,0,2,1,1,1,"['4', 'r28', '17*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
